Case_5:
Converge_CFD
Output file : species_mass_region0.out
Phi : 0.9
SOC : 10

Crank(deg)	Mass_H2(kg)	Mass_O2(kg)	Mass_H2O(kg)	Mass_OH(kg)	
-3.7532455E+02	0.0000000E+00	1.8368831E-06	2.0683469E-06	0.0000000E+00	
-3.7521357E+02	0.0000000E+00	1.8330574E-06	2.0640391E-06	0.0000000E+00	
-3.7510701E+02	0.0000000E+00	1.8293907E-06	2.0599104E-06	0.0000000E+00	
-3.7500170E+02	0.0000000E+00	1.8257611E-06	2.0558234E-06	0.0000000E+00	
-3.7490193E+02	0.0000000E+00	1.8223204E-06	2.0519491E-06	0.0000000E+00	
-3.7479720E+02	0.0000000E+00	1.8186769E-06	2.0478465E-06	0.0000000E+00	
-3.7469673E+02	0.0000000E+00	1.8151871E-06	2.0439169E-06	0.0000000E+00	
-3.7450442E+02	0.0000000E+00	1.8084381E-06	2.0363175E-06	0.0000000E+00	
-3.7440179E+02	0.0000000E+00	1.8047848E-06	2.0322038E-06	0.0000000E+00	
-3.7430653E+02	0.0000000E+00	1.8012518E-06	2.0282257E-06	0.0000000E+00	
-3.7421619E+02	0.0000000E+00	1.7979743E-06	2.0245352E-06	0.0000000E+00	
-3.7411819E+02	0.0000000E+00	1.7943693E-06	2.0204759E-06	0.0000000E+00	
-3.7402543E+02	0.0000000E+00	1.7909377E-06	2.0166119E-06	0.0000000E+00	
-3.7393180E+02	0.0000000E+00	1.7874197E-06	2.0126506E-06	0.0000000E+00	
-3.7384477E+02	0.0000000E+00	1.7841322E-06	2.0089489E-06	0.0000000E+00	
-3.7375502E+02	0.0000000E+00	1.7806987E-06	2.0050827E-06	0.0000000E+00	
-3.7366898E+02	0.0000000E+00	1.7773793E-06	2.0013451E-06	0.0000000E+00	
-3.7358589E+02	0.0000000E+00	1.7741532E-06	1.9977124E-06	0.0000000E+00	
-3.7342594E+02	0.0000000E+00	1.7677323E-06	1.9904824E-06	0.0000000E+00	
-3.7335094E+02	0.0000000E+00	1.7647597E-06	1.9871353E-06	0.0000000E+00	
-3.7327736E+02	0.0000000E+00	1.7618249E-06	1.9838307E-06	0.0000000E+00	
-3.7313360E+02	0.0000000E+00	1.7560618E-06	1.9773414E-06	0.0000000E+00	
-3.7306374E+02	0.0000000E+00	1.7532490E-06	1.9741741E-06	0.0000000E+00	
-3.7298841E+02	0.0000000E+00	1.7502109E-06	1.9707531E-06	0.0000000E+00	
-3.7284124E+02	0.0000000E+00	1.7442294E-06	1.9640180E-06	0.0000000E+00	
-3.7276881E+02	0.0000000E+00	1.7412769E-06	1.9606935E-06	0.0000000E+00	
-3.7269690E+02	0.0000000E+00	1.7382019E-06	1.9572309E-06	0.0000000E+00	
-3.7255758E+02	0.0000000E+00	1.7325340E-06	1.9508488E-06	0.0000000E+00	
-3.7248865E+02	0.0000000E+00	1.7297380E-06	1.9477005E-06	0.0000000E+00	
-3.7235306E+02	0.0000000E+00	1.7242451E-06	1.9415154E-06	0.0000000E+00	
-3.7228645E+02	0.0000000E+00	1.7215586E-06	1.9384904E-06	0.0000000E+00	
-3.7214794E+02	0.0000000E+00	1.7160056E-06	1.9322377E-06	0.0000000E+00	
-3.7207415E+02	0.0000000E+00	1.7130597E-06	1.9289206E-06	0.0000000E+00	
-3.7193006E+02	0.0000000E+00	1.7073305E-06	1.9224694E-06	0.0000000E+00	
-3.7185884E+02	0.0000000E+00	1.7045383E-06	1.9193254E-06	0.0000000E+00	
-3.7178847E+02	0.0000000E+00	1.7018017E-06	1.9162440E-06	0.0000000E+00	
-3.7164463E+02	0.0000000E+00	1.6962548E-06	1.9099982E-06	0.0000000E+00	
-3.7157319E+02	0.0000000E+00	1.6935336E-06	1.9069340E-06	0.0000000E+00	
-3.7142888E+02	0.0000000E+00	1.6881054E-06	1.9008218E-06	0.0000000E+00	
-3.7135787E+02	0.0000000E+00	1.6854705E-06	1.8978550E-06	0.0000000E+00	
-3.7128805E+02	0.0000000E+00	1.6828031E-06	1.8948514E-06	0.0000000E+00	
-3.7114321E+02	0.0000000E+00	1.6775714E-06	1.8889604E-06	0.0000000E+00	
-3.7106775E+02	0.0000000E+00	1.6748965E-06	1.8859485E-06	0.0000000E+00	
-3.7099332E+02	0.0000000E+00	1.6722996E-06	1.8830243E-06	0.0000000E+00	
-3.7084232E+02	0.0000000E+00	1.6671272E-06	1.8772002E-06	0.0000000E+00	
-3.7076634E+02	0.0000000E+00	1.6645761E-06	1.8743276E-06	0.0000000E+00	
-3.7068880E+02	0.0000000E+00	1.6620073E-06	1.8714351E-06	0.0000000E+00	
-3.7054081E+02	0.0000000E+00	1.6571347E-06	1.8659486E-06	0.0000000E+00	
-3.7047032E+02	0.0000000E+00	1.6549000E-06	1.8634322E-06	0.0000000E+00	
-3.7039937E+02	0.0000000E+00	1.6526874E-06	1.8609409E-06	0.0000000E+00	
-3.7025512E+02	0.0000000E+00	1.6482744E-06	1.8559718E-06	0.0000000E+00	
-3.7018208E+02	0.0000000E+00	1.6460895E-06	1.8535116E-06	0.0000000E+00	
-3.7003582E+02	0.0000000E+00	1.6418217E-06	1.8487060E-06	0.0000000E+00	
-3.6996265E+02	0.0000000E+00	1.6397354E-06	1.8463568E-06	0.0000000E+00	
-3.6988273E+02	0.0000000E+00	1.6374936E-06	1.8438325E-06	0.0000000E+00	
-3.6972126E+02	0.0000000E+00	1.6330643E-06	1.8388451E-06	0.0000000E+00	
-3.6963994E+02	0.0000000E+00	1.6309063E-06	1.8364152E-06	0.0000000E+00	
-3.6955827E+02	0.0000000E+00	1.6287783E-06	1.8340190E-06	0.0000000E+00	
-3.6947773E+02	0.0000000E+00	1.6267090E-06	1.8316889E-06	0.0000000E+00	
-3.6939719E+02	0.0000000E+00	1.6246745E-06	1.8293981E-06	0.0000000E+00	
-3.6923111E+02	0.0000000E+00	1.6205876E-06	1.8247962E-06	0.0000000E+00	
-3.6914643E+02	0.0000000E+00	1.6185638E-06	1.8225173E-06	0.0000000E+00	
-3.6906250E+02	0.0000000E+00	1.6165900E-06	1.8202948E-06	0.0000000E+00	
-3.6897735E+02	0.0000000E+00	1.6157040E-06	1.8192972E-06	0.0000000E+00	
-3.6888997E+02	0.0000000E+00	1.6137144E-06	1.8170570E-06	0.0000000E+00	
-3.6879825E+02	0.0000000E+00	1.6116673E-06	1.8147518E-06	0.0000000E+00	
-3.6861551E+02	0.0000000E+00	1.6076973E-06	1.8102816E-06	0.0000000E+00	
-3.6852394E+02	0.0000000E+00	1.6057662E-06	1.8081072E-06	0.0000000E+00	
-3.6843262E+02	0.0000000E+00	1.6038683E-06	1.8059701E-06	0.0000000E+00	
-3.6833979E+02	0.0000000E+00	1.6019660E-06	1.8038281E-06	0.0000000E+00	
-3.6824679E+02	0.0000000E+00	1.6001071E-06	1.8017350E-06	0.0000000E+00	
-3.6814827E+02	0.0000000E+00	1.5981510E-06	1.7995324E-06	0.0000000E+00	
-3.6805623E+02	0.0000000E+00	1.5963161E-06	1.7974662E-06	0.0000000E+00	
-3.6795945E+02	0.0000000E+00	1.5944582E-06	1.7953742E-06	0.0000000E+00	
-3.6786404E+02	0.0000000E+00	1.5926490E-06	1.7933371E-06	0.0000000E+00	
-3.6776999E+02	0.0000000E+00	1.5908830E-06	1.7913486E-06	0.0000000E+00	
-3.6767621E+02	0.0000000E+00	1.5891517E-06	1.7893991E-06	0.0000000E+00	
-3.6757883E+02	0.0000000E+00	1.5873690E-06	1.7873917E-06	0.0000000E+00	
-3.6748207E+02	0.0000000E+00	1.5856189E-06	1.7854211E-06	0.0000000E+00	
-3.6738706E+02	0.0000000E+00	1.5839234E-06	1.7835120E-06	0.0000000E+00	
-3.6728800E+02	0.0000000E+00	1.5821745E-06	1.7815426E-06	0.0000000E+00	
-3.6719079E+02	0.0000000E+00	1.5804733E-06	1.7796271E-06	0.0000000E+00	
-3.6709294E+02	0.0000000E+00	1.5787387E-06	1.7776740E-06	0.0000000E+00	
-3.6699630E+02	0.0000000E+00	1.5770890E-06	1.7758163E-06	0.0000000E+00	
-3.6681030E+02	0.0000000E+00	1.5739271E-06	1.7722560E-06	0.0000000E+00	
-3.6671848E+02	0.0000000E+00	1.5723872E-06	1.7705221E-06	0.0000000E+00	
-3.6662734E+02	0.0000000E+00	1.5708700E-06	1.7688138E-06	0.0000000E+00	
-3.6653662E+02	0.0000000E+00	1.5693639E-06	1.7671178E-06	0.0000000E+00	
-3.6644707E+02	0.0000000E+00	1.5678913E-06	1.7654597E-06	0.0000000E+00	
-3.6635873E+02	0.0000000E+00	1.5664480E-06	1.7638345E-06	0.0000000E+00	
-3.6627164E+02	0.0000000E+00	1.5650460E-06	1.7622559E-06	0.0000000E+00	
-3.6618459E+02	0.0000000E+00	1.5635785E-06	1.7606034E-06	0.0000000E+00	
-3.6609777E+02	0.0000000E+00	1.5621840E-06	1.7590332E-06	0.0000000E+00	
-3.6594210E+02	0.0000000E+00	1.5597142E-06	1.7562522E-06	0.0000000E+00	
-3.6586967E+02	0.0000000E+00	1.5585851E-06	1.7549809E-06	0.0000000E+00	
-3.6578513E+02	0.0000000E+00	1.5572639E-06	1.7534932E-06	0.0000000E+00	
-3.6561982E+02	0.0000000E+00	1.5547079E-06	1.7506150E-06	0.0000000E+00	
-3.6553558E+02	0.0000000E+00	1.5534180E-06	1.7491626E-06	0.0000000E+00	
-3.6545925E+02	0.0000000E+00	1.5522554E-06	1.7478535E-06	0.0000000E+00	
-3.6537589E+02	0.0000000E+00	1.5509284E-06	1.7463593E-06	0.0000000E+00	
-3.6525175E+02	0.0000000E+00	1.5490752E-06	1.7442726E-06	0.0000000E+00	
-3.6516943E+02	0.0000000E+00	1.5478538E-06	1.7428973E-06	0.0000000E+00	
-3.6508835E+02	0.0000000E+00	1.5466703E-06	1.7415647E-06	0.0000000E+00	
-3.6492937E+02	0.0000000E+00	1.5443542E-06	1.7389567E-06	0.0000000E+00	
-3.6485101E+02	0.0000000E+00	1.5432245E-06	1.7376847E-06	0.0000000E+00	
-3.6477324E+02	0.0000000E+00	1.5421122E-06	1.7364322E-06	0.0000000E+00	
-3.6469597E+02	0.0000000E+00	1.5410185E-06	1.7352007E-06	0.0000000E+00	
-3.6454260E+02	0.0000000E+00	1.5388396E-06	1.7327472E-06	0.0000000E+00	
-3.6446655E+02	0.0000000E+00	1.5377904E-06	1.7315658E-06	0.0000000E+00	
-3.6439101E+02	0.0000000E+00	1.5367567E-06	1.7304019E-06	0.0000000E+00	
-3.6424078E+02	0.0000000E+00	1.5347292E-06	1.7281189E-06	0.0000000E+00	
-3.6416615E+02	0.0000000E+00	1.5337375E-06	1.7270022E-06	0.0000000E+00	
-3.6409191E+02	0.0000000E+00	1.5327578E-06	1.7258991E-06	0.0000000E+00	
-3.6394414E+02	0.0000000E+00	1.5308426E-06	1.7237425E-06	0.0000000E+00	
-3.6387046E+02	0.0000000E+00	1.5298981E-06	1.7226790E-06	0.0000000E+00	
-3.6379690E+02	0.0000000E+00	1.5289714E-06	1.7216355E-06	0.0000000E+00	
-3.6369544E+02	1.2596988E-12	1.5241605E-06	1.7162103E-06	0.0000000E+00	
-3.6357769E+02	5.7841825E-12	1.5226294E-06	1.7144578E-06	0.0000000E+00	
-3.6347918E+02	8.7015955E-12	1.5212902E-06	1.7129316E-06	0.0000000E+00	
-3.6333784E+02	1.1766687E-11	1.5192835E-06	1.7106520E-06	0.0000000E+00	
-3.6326434E+02	1.2869690E-11	1.5182140E-06	1.7094401E-06	0.0000000E+00	
-3.6319453E+02	1.3650265E-11	1.5171940E-06	1.7082860E-06	0.0000000E+00	
-3.6304847E+02	1.4500966E-11	1.5150439E-06	1.7058582E-06	0.0000000E+00	
-3.6297492E+02	1.4578018E-11	1.5139592E-06	1.7046359E-06	0.0000000E+00	
-3.6282733E+02	1.4229782E-11	1.5117753E-06	1.7021785E-06	0.0000000E+00	
-3.6275293E+02	1.3895116E-11	1.5106827E-06	1.7009502E-06	0.0000000E+00	
-3.6267768E+02	1.3448707E-11	1.5095817E-06	1.6997134E-06	0.0000000E+00	
-3.6253331E+02	1.2451722E-11	1.5075086E-06	1.6973860E-06	0.0000000E+00	
-3.6245388E+02	1.1889706E-11	1.5063757E-06	1.6961143E-06	0.0000000E+00	
-3.6237958E+02	1.1313863E-11	1.5053244E-06	1.6949347E-06	0.0000000E+00	
-3.6222350E+02	1.0148449E-11	1.5031518E-06	1.6924968E-06	0.0000000E+00	
-3.6214542E+02	9.5827590E-12	1.5020008E-06	1.6912050E-06	0.0000000E+00	
-3.6208517E+02	9.1582975E-12	1.5011881E-06	1.6902931E-06	0.0000000E+00	
-3.6194495E+02	8.2493418E-12	1.4993162E-06	1.6881921E-06	0.0000000E+00	
-3.6186563E+02	7.7770568E-12	1.4982751E-06	1.6870234E-06	0.0000000E+00	
-3.6178528E+02	7.3341723E-12	1.4972415E-06	1.6858628E-06	0.0000000E+00	
-3.6161340E+02	6.4928946E-12	1.4950528E-06	1.6834047E-06	0.0000000E+00	
-3.6151956E+02	6.0903522E-12	1.4938927E-06	1.6821013E-06	0.0000000E+00	
-3.6142349E+02	5.7247311E-12	1.4927251E-06	1.6807893E-06	0.0000000E+00	
-3.6132664E+02	5.3854954E-12	1.4915519E-06	1.6794708E-06	0.0000000E+00	
-3.6122924E+02	5.0831188E-12	1.4904220E-06	1.6782007E-06	0.0000000E+00	
-3.6114600E+02	4.8442496E-12	1.4894775E-06	1.6771389E-06	0.0000000E+00	
-3.6106872E+02	4.6417605E-12	1.4886188E-06	1.6761734E-06	0.0000000E+00	
-3.6098753E+02	4.4461842E-12	1.4877303E-06	1.6751744E-06	0.0000000E+00	
-3.6080700E+02	4.0708859E-12	1.4858328E-06	1.6730404E-06	0.0000000E+00	
-3.6070729E+02	3.8957868E-12	1.4848180E-06	1.6718990E-06	0.0000000E+00	
-3.6059823E+02	3.7222822E-12	1.4837416E-06	1.6706880E-06	0.0000000E+00	
-3.6048093E+02	3.5600088E-12	1.4826247E-06	1.6694315E-06	0.0000000E+00	
-3.6035613E+02	3.4081136E-12	1.4814668E-06	1.6681287E-06	0.0000000E+00	
-3.6022678E+02	3.2730861E-12	1.4803377E-06	1.6668581E-06	0.0000000E+00	
-3.6009224E+02	3.1514088E-12	1.4792278E-06	1.6656092E-06	0.0000000E+00	
-3.5995185E+02	3.0441776E-12	1.4781285E-06	1.6643720E-06	0.0000000E+00	
-3.5980450E+02	2.9494866E-12	1.4770486E-06	1.6631567E-06	0.0000000E+00	
-3.5964891E+02	2.8678051E-12	1.4759927E-06	1.6619683E-06	0.0000000E+00	
-3.5948327E+02	2.7990509E-12	1.4749669E-06	1.6608136E-06	0.0000000E+00	
-3.5931747E+02	2.7461131E-12	1.4740412E-06	1.6597715E-06	0.0000000E+00	
-3.5915148E+02	2.7085035E-12	1.4732191E-06	1.6588460E-06	0.0000000E+00	
-3.5898528E+02	2.6849227E-12	1.4725042E-06	1.6580412E-06	0.0000000E+00	
-3.5881884E+02	2.6752308E-12	1.4718949E-06	1.6573552E-06	0.0000000E+00	
-3.5865213E+02	2.6790503E-12	1.4714151E-06	1.6568149E-06	0.0000000E+00	
-3.5848510E+02	2.6973945E-12	1.4710517E-06	1.6564056E-06	0.0000000E+00	
-3.5831769E+02	2.7358329E-12	1.4708170E-06	1.6561411E-06	0.0000000E+00	
-3.5814980E+02	2.8182193E-12	1.4707188E-06	1.6560298E-06	0.0000000E+00	
-3.5798125E+02	3.0083426E-12	1.4707630E-06	1.6560780E-06	0.0000000E+00	
-3.5781177E+02	3.4602205E-12	1.4709555E-06	1.6562909E-06	0.0000000E+00	
-3.5764130E+02	4.4561679E-12	1.4713034E-06	1.6566736E-06	0.0000000E+00	
-3.5747040E+02	6.4460766E-12	1.4718130E-06	1.6572287E-06	0.0000000E+00	
-3.5729906E+02	1.0069560E-11	1.4724879E-06	1.6579543E-06	0.0000000E+00	
-3.5712776E+02	1.6102323E-11	1.4732088E-06	1.6587082E-06	0.0000000E+00	
-3.5695670E+02	2.5462025E-11	1.4742227E-06	1.6597598E-06	0.0000000E+00	
-3.5678593E+02	3.9211061E-11	1.4753939E-06	1.6609457E-06	0.0000000E+00	
-3.5661552E+02	5.8458347E-11	1.4767162E-06	1.6622483E-06	0.0000000E+00	
-3.5645802E+02	8.1833280E-11	1.4780748E-06	1.6635513E-06	0.0000000E+00	
-3.5631191E+02	1.0919484E-10	1.4794531E-06	1.6648375E-06	0.0000000E+00	
-3.5617426E+02	1.4064170E-10	1.4810858E-06	1.6663699E-06	0.0000000E+00	
-3.5609490E+02	1.5930783E-10	1.4815422E-06	1.6667021E-06	0.0000000E+00	
-3.5596677E+02	1.9435815E-10	1.4823229E-06	1.6672397E-06	0.0000000E+00	
-3.5582991E+02	2.3903490E-10	1.4832177E-06	1.6678112E-06	0.0000000E+00	
-3.5575892E+02	2.6439648E-10	1.4836966E-06	1.6681026E-06	0.0000000E+00	
-3.5567018E+02	2.9956796E-10	1.4843307E-06	1.6684726E-06	0.0000000E+00	
-3.5559922E+02	3.2980328E-10	1.4848584E-06	1.6687709E-06	0.0000000E+00	
-3.5545629E+02	3.9942861E-10	1.4860111E-06	1.6693863E-06	0.0000000E+00	
-3.5538434E+02	4.3836314E-10	1.4866290E-06	1.6697004E-06	0.0000000E+00	
-3.5523957E+02	5.2669382E-10	1.4879695E-06	1.6703431E-06	0.0000000E+00	
-3.5516625E+02	5.7703004E-10	1.4887042E-06	1.6706762E-06	0.0000000E+00	
-3.5509265E+02	6.3156505E-10	1.4894807E-06	1.6710150E-06	0.0000000E+00	
-3.5494594E+02	7.5255102E-10	1.4911423E-06	1.6716968E-06	0.0000000E+00	
-3.5486382E+02	8.2808265E-10	1.4921420E-06	1.6720796E-06	0.0000000E+00	
-3.5476117E+02	9.3275186E-10	1.4934884E-06	1.6725655E-06	0.0000000E+00	
-3.5465319E+02	1.0615320E-09	1.4951602E-06	1.6731790E-06	0.0000000E+00	
-3.5457924E+02	1.1505942E-09	1.4962539E-06	1.6735331E-06	0.0000000E+00	
-3.5449048E+02	1.2662856E-09	1.4976422E-06	1.6739559E-06	0.0000000E+00	
-3.5432696E+02	1.5024462E-09	1.5003971E-06	1.6747285E-06	0.0000000E+00	
-3.5425280E+02	1.6194327E-09	1.5017303E-06	1.6750753E-06	0.0000000E+00	
-3.5417787E+02	1.7442870E-09	1.5031328E-06	1.6754220E-06	0.0000000E+00	
-3.5402727E+02	2.0158686E-09	1.5061191E-06	1.6761026E-06	0.0000000E+00	
-3.5395163E+02	2.1624107E-09	1.5077012E-06	1.6764364E-06	0.0000000E+00	
-3.5387577E+02	2.3219237E-09	1.5093984E-06	1.6767711E-06	0.0000000E+00	
-3.5379248E+02	2.4995746E-09	1.5112680E-06	1.6771203E-06	0.0000000E+00	
-3.5362266E+02	2.8899740E-09	1.5153092E-06	1.6778108E-06	0.0000000E+00	
-3.5352603E+02	3.1302756E-09	1.5177562E-06	1.6781893E-06	0.0000000E+00	
-3.5344212E+02	3.3482916E-09	1.5199572E-06	1.6785107E-06	0.0000000E+00	
-3.5336666E+02	3.5512548E-09	1.5219921E-06	1.6787937E-06	0.0000000E+00	
-3.5329046E+02	3.7639649E-09	1.5241088E-06	1.6790720E-06	0.0000000E+00	
-3.5313742E+02	4.2144894E-09	1.5285487E-06	1.6796110E-06	0.0000000E+00	
-3.5306121E+02	4.4506521E-09	1.5308538E-06	1.6798678E-06	0.0000000E+00	
-3.5298427E+02	4.6969965E-09	1.5332450E-06	1.6801199E-06	0.0000000E+00	
-3.5283111E+02	5.2102307E-09	1.5381900E-06	1.6806026E-06	0.0000000E+00	
-3.5275429E+02	5.4804301E-09	1.5407756E-06	1.6808359E-06	0.0000000E+00	
-3.5267677E+02	5.7626919E-09	1.5434622E-06	1.6810629E-06	0.0000000E+00	
-3.5259909E+02	6.0540786E-09	1.5462253E-06	1.6812851E-06	0.0000000E+00	
-3.5242394E+02	6.7470820E-09	1.5527469E-06	1.6817557E-06	0.0000000E+00	
-3.5234664E+02	7.0680878E-09	1.5557502E-06	1.6819534E-06	0.0000000E+00	
-3.5226915E+02	7.4049925E-09	1.5589138E-06	1.6821738E-06	0.0000000E+00	
-3.5219149E+02	7.7458773E-09	1.5620799E-06	1.6823569E-06	0.0000000E+00	
-3.5203626E+02	8.4550080E-09	1.5686356E-06	1.6827026E-06	0.0000000E+00	
-3.5195817E+02	8.8248559E-09	1.5720395E-06	1.6828654E-06	0.0000000E+00	
-3.5187993E+02	9.2060044E-09	1.5755341E-06	1.6830179E-06	0.0000000E+00	
-3.5172301E+02	9.9974897E-09	1.5827627E-06	1.6833026E-06	0.0000000E+00	
-3.5164434E+02	1.0409198E-08	1.5865098E-06	1.6834358E-06	0.0000000E+00	
-3.5156555E+02	1.0831293E-08	1.5903398E-06	1.6835591E-06	0.0000000E+00	
-3.5148664E+02	1.1273235E-08	1.5943475E-06	1.6836858E-06	0.0000000E+00	
-3.5132846E+02	1.2168580E-08	1.6024334E-06	1.6839046E-06	0.0000000E+00	
-3.5124920E+02	1.2631983E-08	1.6066045E-06	1.6840022E-06	0.0000000E+00	
-3.5116984E+02	1.3104160E-08	1.6108515E-06	1.6840985E-06	0.0000000E+00	
-3.5109038E+02	1.3588806E-08	1.6151996E-06	1.6841848E-06	0.0000000E+00	
-3.5092440E+02	1.4628620E-08	1.6245088E-06	1.6843482E-06	0.0000000E+00	
-3.5084617E+02	1.5130783E-08	1.6289964E-06	1.6844185E-06	0.0000000E+00	
-3.5076725E+02	1.5646469E-08	1.6335989E-06	1.6844840E-06	0.0000000E+00	
-3.5066860E+02	1.6311393E-08	1.6395261E-06	1.6845605E-06	0.0000000E+00	
-3.5059023E+02	1.6845168E-08	1.6442784E-06	1.6846157E-06	0.0000000E+00	
-3.5042459E+02	1.8002234E-08	1.6545673E-06	1.6847219E-06	0.0000000E+00	
-3.5034547E+02	1.8568184E-08	1.6595971E-06	1.6847713E-06	0.0000000E+00	
-3.5026622E+02	1.9146926E-08	1.6647312E-06	1.6848113E-06	0.0000000E+00	
-3.5016716E+02	1.9883695E-08	1.6712664E-06	1.6848618E-06	0.0000000E+00	
-3.5008786E+02	2.0483124E-08	1.6765780E-06	1.6848971E-06	0.0000000E+00	
-3.4992890E+02	2.1710195E-08	1.6874428E-06	1.6849606E-06	0.0000000E+00	
-3.4984925E+02	2.2344038E-08	1.6930586E-06	1.6849981E-06	0.0000000E+00	
-3.4977010E+02	2.2976225E-08	1.6986510E-06	1.6850256E-06	0.0000000E+00	
-3.4969029E+02	2.3622415E-08	1.7043640E-06	1.6850503E-06	0.0000000E+00	
-3.4952235E+02	2.5014162E-08	1.7166630E-06	1.6850980E-06	0.0000000E+00	
-3.4944267E+02	2.5688370E-08	1.7226200E-06	1.6851204E-06	0.0000000E+00	
-3.4936288E+02	2.6373705E-08	1.7286702E-06	1.6851374E-06	0.0000000E+00	
-3.4928300E+02	2.7066971E-08	1.7347913E-06	1.6851560E-06	0.0000000E+00	
-3.4912294E+02	2.8483565E-08	1.7472952E-06	1.6851903E-06	0.0000000E+00	
-3.4904278E+02	2.9215316E-08	1.7537530E-06	1.6852070E-06	0.0000000E+00	
-3.4896316E+02	2.9941675E-08	1.7601604E-06	1.6852205E-06	0.0000000E+00	
-3.4887508E+02	3.0753889E-08	1.7673240E-06	1.6852346E-06	0.0000000E+00	
-3.4878335E+02	3.1611312E-08	1.7748844E-06	1.6852474E-06	0.0000000E+00	
-3.4862435E+02	3.3122247E-08	1.7882067E-06	1.6852700E-06	0.0000000E+00	
-3.4854416E+02	3.3897862E-08	1.7950437E-06	1.6852798E-06	0.0000000E+00	
-3.4846388E+02	3.4682721E-08	1.8019621E-06	1.6852897E-06	0.0000000E+00	
-3.4837078E+02	3.5606196E-08	1.8100986E-06	1.6852971E-06	0.0000000E+00	
-3.4829116E+02	3.6404692E-08	1.8171353E-06	1.6853053E-06	0.0000000E+00	
-3.4813111E+02	3.8034960E-08	1.8315007E-06	1.6853209E-06	0.0000000E+00	
-3.4805068E+02	3.8867819E-08	1.8388382E-06	1.6853274E-06	0.0000000E+00	
-3.4797018E+02	3.9709807E-08	1.8462551E-06	1.6853328E-06	0.0000000E+00	
-3.4788960E+02	4.0560549E-08	1.8537486E-06	1.6853377E-06	0.0000000E+00	
-3.4772960E+02	4.2273362E-08	1.8688329E-06	1.6853452E-06	0.0000000E+00	
-3.4765067E+02	4.3132914E-08	1.8764041E-06	1.6853506E-06	0.0000000E+00	
-3.4757646E+02	4.3950566E-08	1.8836035E-06	1.6853525E-06	0.0000000E+00	
-3.4749295E+02	4.4881022E-08	1.8917958E-06	1.6853545E-06	0.0000000E+00	
-3.4734342E+02	4.6324449E-08	1.9044852E-06	1.6853368E-06	0.0000000E+00	
-3.4726338E+02	4.7242923E-08	1.9125727E-06	1.6853395E-06	0.0000000E+00	
-3.4718433E+02	4.8159930E-08	1.9206467E-06	1.6853418E-06	0.0000000E+00	
-3.4704205E+02	4.9833472E-08	1.9353853E-06	1.6853499E-06	0.0000000E+00	
-3.4695543E+02	5.0868246E-08	1.9444968E-06	1.6853531E-06	0.0000000E+00	
-3.4686695E+02	5.1936315E-08	1.9539021E-06	1.6853573E-06	0.0000000E+00	
-3.4679144E+02	5.2856759E-08	1.9620076E-06	1.6853611E-06	0.0000000E+00	
