Case_17:
Converge_CFD
Output file : species_mass_region0.out
Phi : 0.45
SOC : 10

Crank(deg)	Mass_H2(kg)	Mass_O2(kg)	Mass_H2O(kg)	Mass_OH(kg)	
-3.7520268E+02	0.0000000E+00	1.8326427E-06	2.0635721E-06	0.0000000E+00	
-3.7509767E+02	0.0000000E+00	1.8290298E-06	2.0595040E-06	0.0000000E+00	
-3.7499354E+02	0.0000000E+00	1.8254394E-06	2.0554612E-06	0.0000000E+00	
-3.7488773E+02	0.0000000E+00	1.8217822E-06	2.0513431E-06	0.0000000E+00	
-3.7478314E+02	0.0000000E+00	1.8181370E-06	2.0472386E-06	0.0000000E+00	
-3.7468278E+02	0.0000000E+00	1.8146445E-06	2.0433060E-06	0.0000000E+00	
-3.7458371E+02	0.0000000E+00	1.8111643E-06	2.0393873E-06	0.0000000E+00	
-3.7448854E+02	0.0000000E+00	1.8078104E-06	2.0356107E-06	0.0000000E+00	
-3.7438676E+02	0.0000000E+00	1.8041846E-06	2.0315280E-06	0.0000000E+00	
-3.7429276E+02	0.0000000E+00	1.8007877E-06	2.0277031E-06	0.0000000E+00	
-3.7410506E+02	0.0000000E+00	1.7937973E-06	2.0198319E-06	0.0000000E+00	
-3.7401298E+02	0.0000000E+00	1.7903840E-06	2.0159884E-06	0.0000000E+00	
-3.7392425E+02	0.0000000E+00	1.7870499E-06	2.0122342E-06	0.0000000E+00	
-3.7383888E+02	0.0000000E+00	1.7838283E-06	2.0086067E-06	0.0000000E+00	
-3.7374876E+02	0.0000000E+00	1.7803772E-06	2.0047207E-06	0.0000000E+00	
-3.7366218E+02	0.0000000E+00	1.7770344E-06	2.0009567E-06	0.0000000E+00	
-3.7357910E+02	0.0000000E+00	1.7738010E-06	1.9973159E-06	0.0000000E+00	
-3.7349757E+02	0.0000000E+00	1.7705988E-06	1.9937102E-06	0.0000000E+00	
-3.7334460E+02	0.0000000E+00	1.7644405E-06	1.9867758E-06	0.0000000E+00	
-3.7327106E+02	0.0000000E+00	1.7615063E-06	1.9834720E-06	0.0000000E+00	
-3.7319882E+02	0.0000000E+00	1.7586172E-06	1.9802187E-06	0.0000000E+00	
-3.7305747E+02	0.0000000E+00	1.7529338E-06	1.9738192E-06	0.0000000E+00	
-3.7298156E+02	0.0000000E+00	1.7498737E-06	1.9703735E-06	0.0000000E+00	
-3.7283463E+02	0.0000000E+00	1.7439042E-06	1.9636518E-06	0.0000000E+00	
-3.7276242E+02	0.0000000E+00	1.7409634E-06	1.9603404E-06	0.0000000E+00	
-3.7269061E+02	0.0000000E+00	1.7380369E-06	1.9570451E-06	0.0000000E+00	
-3.7255102E+02	0.0000000E+00	1.7322174E-06	1.9504924E-06	0.0000000E+00	
-3.7248210E+02	0.0000000E+00	1.7294253E-06	1.9473485E-06	0.0000000E+00	
-3.7234658E+02	0.0000000E+00	1.7239392E-06	1.9411710E-06	0.0000000E+00	
-3.7228005E+02	0.0000000E+00	1.7212587E-06	1.9381528E-06	0.0000000E+00	
-3.7214006E+02	0.0000000E+00	1.7156480E-06	1.9318351E-06	0.0000000E+00	
-3.7206625E+02	0.0000000E+00	1.7127060E-06	1.9285224E-06	0.0000000E+00	
-3.7199354E+02	0.0000000E+00	1.7098309E-06	1.9252850E-06	0.0000000E+00	
-3.7185024E+02	0.0000000E+00	1.7041786E-06	1.9189204E-06	0.0000000E+00	
-3.7177783E+02	0.0000000E+00	1.7013663E-06	1.9157537E-06	0.0000000E+00	
-3.7163430E+02	0.0000000E+00	1.6958446E-06	1.9095363E-06	0.0000000E+00	
-3.7156301E+02	0.0000000E+00	1.6931336E-06	1.9064837E-06	0.0000000E+00	
-3.7149065E+02	0.0000000E+00	1.6904067E-06	1.9034131E-06	0.0000000E+00	
-3.7134799E+02	0.0000000E+00	1.6850995E-06	1.8974372E-06	0.0000000E+00	
-3.7127434E+02	0.0000000E+00	1.6824071E-06	1.8944055E-06	0.0000000E+00	
-3.7112951E+02	0.0000000E+00	1.6770703E-06	1.8883962E-06	0.0000000E+00	
-3.7105374E+02	0.0000000E+00	1.6743915E-06	1.8853799E-06	0.0000000E+00	
-3.7097910E+02	0.0000000E+00	1.6717954E-06	1.8824566E-06	0.0000000E+00	
-3.7082796E+02	0.0000000E+00	1.6666324E-06	1.8766431E-06	0.0000000E+00	
-3.7075204E+02	0.0000000E+00	1.6640900E-06	1.8737802E-06	0.0000000E+00	
-3.7067455E+02	0.0000000E+00	1.6615299E-06	1.8708975E-06	0.0000000E+00	
-3.7059867E+02	0.0000000E+00	1.6590602E-06	1.8681166E-06	0.0000000E+00	
-3.7045548E+02	0.0000000E+00	1.6544343E-06	1.8629079E-06	0.0000000E+00	
-3.7038409E+02	0.0000000E+00	1.6522146E-06	1.8604084E-06	0.0000000E+00	
-3.7023900E+02	0.0000000E+00	1.6477898E-06	1.8554262E-06	0.0000000E+00	
-3.7016605E+02	0.0000000E+00	1.6456145E-06	1.8529767E-06	0.0000000E+00	
-3.7009315E+02	0.0000000E+00	1.6434808E-06	1.8505741E-06	0.0000000E+00	
-3.6993992E+02	0.0000000E+00	1.6390914E-06	1.8456316E-06	0.0000000E+00	
-3.6985991E+02	0.0000000E+00	1.6368598E-06	1.8431188E-06	0.0000000E+00	
-3.6977901E+02	0.0000000E+00	1.6346446E-06	1.8406245E-06	0.0000000E+00	
-3.6969781E+02	0.0000000E+00	1.6324270E-06	1.8381274E-06	0.0000000E+00	
-3.6953635E+02	0.0000000E+00	1.6281938E-06	1.8333609E-06	0.0000000E+00	
-3.6945584E+02	0.0000000E+00	1.6261325E-06	1.8310398E-06	0.0000000E+00	
-3.6937380E+02	0.0000000E+00	1.6240661E-06	1.8287130E-06	0.0000000E+00	
-3.6929137E+02	0.0000000E+00	1.6220288E-06	1.8264190E-06	0.0000000E+00	
-3.6912325E+02	0.0000000E+00	1.6179852E-06	1.8218659E-06	0.0000000E+00	
-3.6903811E+02	0.0000000E+00	1.6159915E-06	1.8196209E-06	0.0000000E+00	
-3.6895381E+02	0.0000000E+00	1.6140521E-06	1.8174372E-06	0.0000000E+00	
-3.6886646E+02	0.0000000E+00	1.6131599E-06	1.8164325E-06	0.0000000E+00	
-3.6877553E+02	0.0000000E+00	1.6111346E-06	1.8141521E-06	0.0000000E+00	
-3.6868530E+02	0.0000000E+00	1.6091598E-06	1.8119284E-06	0.0000000E+00	
-3.6859440E+02	0.0000000E+00	1.6072076E-06	1.8097302E-06	0.0000000E+00	
-3.6841170E+02	0.0000000E+00	1.6033924E-06	1.8054342E-06	0.0000000E+00	
-3.6831910E+02	0.0000000E+00	1.6015015E-06	1.8033051E-06	0.0000000E+00	
-3.6822630E+02	0.0000000E+00	1.5996613E-06	1.8012330E-06	0.0000000E+00	
-3.6812746E+02	0.0000000E+00	1.5976999E-06	1.7990245E-06	0.0000000E+00	
-3.6803583E+02	0.0000000E+00	1.5959240E-06	1.7970247E-06	0.0000000E+00	
-3.6793971E+02	0.0000000E+00	1.5940361E-06	1.7948990E-06	0.0000000E+00	
-3.6784438E+02	0.0000000E+00	1.5922279E-06	1.7928629E-06	0.0000000E+00	
-3.6775051E+02	0.0000000E+00	1.5904699E-06	1.7908834E-06	0.0000000E+00	
-3.6765684E+02	0.0000000E+00	1.5887437E-06	1.7889397E-06	0.0000000E+00	
-3.6755918E+02	0.0000000E+00	1.5869592E-06	1.7869303E-06	0.0000000E+00	
-3.6746319E+02	0.0000000E+00	1.5852318E-06	1.7849852E-06	0.0000000E+00	
-3.6736799E+02	0.0000000E+00	1.5835333E-06	1.7830727E-06	0.0000000E+00	
-3.6726954E+02	0.0000000E+00	1.5817943E-06	1.7811145E-06	0.0000000E+00	
-3.6717604E+02	0.0000000E+00	1.5801606E-06	1.7792750E-06	0.0000000E+00	
-3.6708804E+02	0.0000000E+00	1.5786405E-06	1.7775634E-06	0.0000000E+00	
-3.6699297E+02	0.0000000E+00	1.5769711E-06	1.7756836E-06	0.0000000E+00	
-3.6689964E+02	0.0000000E+00	1.5753772E-06	1.7738888E-06	0.0000000E+00	
-3.6671472E+02	0.0000000E+00	1.5722637E-06	1.7703830E-06	0.0000000E+00	
-3.6662309E+02	0.0000000E+00	1.5707393E-06	1.7686666E-06	0.0000000E+00	
-3.6653189E+02	0.0000000E+00	1.5692260E-06	1.7669626E-06	0.0000000E+00	
-3.6644207E+02	0.0000000E+00	1.5677503E-06	1.7653009E-06	0.0000000E+00	
-3.6635359E+02	0.0000000E+00	1.5663097E-06	1.7636788E-06	0.0000000E+00	
-3.6626657E+02	0.0000000E+00	1.5649056E-06	1.7620977E-06	0.0000000E+00	
-3.6617958E+02	0.0000000E+00	1.5635016E-06	1.7605168E-06	0.0000000E+00	
-3.6609276E+02	0.0000000E+00	1.5620461E-06	1.7588779E-06	0.0000000E+00	
-3.6593727E+02	0.0000000E+00	1.5595806E-06	1.7561017E-06	0.0000000E+00	
-3.6586496E+02	0.0000000E+00	1.5584543E-06	1.7548335E-06	0.0000000E+00	
-3.6578037E+02	0.0000000E+00	1.5571333E-06	1.7533461E-06	0.0000000E+00	
-3.6569704E+02	0.0000000E+00	1.5558430E-06	1.7518932E-06	0.0000000E+00	
-3.6553084E+02	0.0000000E+00	1.5532901E-06	1.7490186E-06	0.0000000E+00	
-3.6545460E+02	0.0000000E+00	1.5521295E-06	1.7477118E-06	0.0000000E+00	
-3.6537116E+02	0.0000000E+00	1.5508716E-06	1.7462953E-06	0.0000000E+00	
-3.6524392E+02	0.0000000E+00	1.5489070E-06	1.7440832E-06	0.0000000E+00	
-3.6516168E+02	0.0000000E+00	1.5476875E-06	1.7427101E-06	0.0000000E+00	
-3.6508080E+02	0.0000000E+00	1.5465080E-06	1.7413818E-06	0.0000000E+00	
-3.6492183E+02	0.0000000E+00	1.5441949E-06	1.7387773E-06	0.0000000E+00	
-3.6484343E+02	0.0000000E+00	1.5430657E-06	1.7375058E-06	0.0000000E+00	
-3.6476561E+02	0.0000000E+00	1.5419546E-06	1.7362547E-06	0.0000000E+00	
-3.6468830E+02	0.0000000E+00	1.5408615E-06	1.7350239E-06	0.0000000E+00	
-3.6453491E+02	0.0000000E+00	1.5386914E-06	1.7325803E-06	0.0000000E+00	
-3.6445888E+02	0.0000000E+00	1.5376458E-06	1.7314030E-06	0.0000000E+00	
-3.6438334E+02	0.0000000E+00	1.5366116E-06	1.7302385E-06	0.0000000E+00	
-3.6423314E+02	0.0000000E+00	1.5345879E-06	1.7279598E-06	0.0000000E+00	
-3.6415852E+02	0.0000000E+00	1.5335982E-06	1.7268453E-06	0.0000000E+00	
-3.6408428E+02	0.0000000E+00	1.5326202E-06	1.7257442E-06	0.0000000E+00	
-3.6393651E+02	0.0000000E+00	1.5307095E-06	1.7235927E-06	0.0000000E+00	
-3.6386282E+02	0.0000000E+00	1.5297748E-06	1.7225401E-06	0.0000000E+00	
-3.6378925E+02	0.0000000E+00	1.5288382E-06	1.7214856E-06	0.0000000E+00	
-3.6369926E+02	4.6096787E-13	1.5241828E-06	1.7162373E-06	0.0000000E+00	
-3.6357004E+02	3.1501274E-12	1.5225283E-06	1.7143420E-06	0.0000000E+00	
-3.6347152E+02	5.0078568E-12	1.5212231E-06	1.7128481E-06	0.0000000E+00	
-3.6333015E+02	6.8516930E-12	1.5192735E-06	1.7106292E-06	0.0000000E+00	
-3.6325662E+02	7.5744353E-12	1.5182382E-06	1.7094536E-06	0.0000000E+00	
-3.6318667E+02	8.0907101E-12	1.5172501E-06	1.7083339E-06	0.0000000E+00	
-3.6304061E+02	8.7442023E-12	1.5151791E-06	1.7059924E-06	0.0000000E+00	
-3.6296707E+02	8.9000327E-12	1.5141304E-06	1.7048088E-06	0.0000000E+00	
-3.6289339E+02	8.9207340E-12	1.5130853E-06	1.7036312E-06	0.0000000E+00	
-3.6274499E+02	8.7266209E-12	1.5109750E-06	1.7012569E-06	0.0000000E+00	
-3.6266974E+02	8.5273286E-12	1.5099138E-06	1.7000645E-06	0.0000000E+00	
-3.6259302E+02	8.2850492E-12	1.5088480E-06	1.6988675E-06	0.0000000E+00	
-3.6244628E+02	7.7361450E-12	1.5068253E-06	1.6965974E-06	0.0000000E+00	
-3.6237218E+02	7.4198767E-12	1.5058083E-06	1.6954568E-06	0.0000000E+00	
-3.6229239E+02	7.0870292E-12	1.5047284E-06	1.6942457E-06	0.0000000E+00	
-3.6213957E+02	6.4361136E-12	1.5026955E-06	1.6919661E-06	0.0000000E+00	
-3.6207970E+02	6.1877182E-12	1.5018301E-06	1.6909953E-06	0.0000000E+00	
-3.6193057E+02	5.6087912E-12	1.4998961E-06	1.6888262E-06	0.0000000E+00	
-3.6184586E+02	5.3058021E-12	1.4988110E-06	1.6876090E-06	0.0000000E+00	
-3.6175846E+02	5.0125974E-12	1.4977109E-06	1.6863746E-06	0.0000000E+00	
-3.6166854E+02	4.7302870E-12	1.4965891E-06	1.6851156E-06	0.0000000E+00	
-3.6157901E+02	4.4691484E-12	1.4954909E-06	1.6838829E-06	0.0000000E+00	
-3.6148607E+02	4.2228472E-12	1.4943714E-06	1.6826261E-06	0.0000000E+00	
-3.6139218E+02	3.9946289E-12	1.4932657E-06	1.6813844E-06	0.0000000E+00	
-3.6129806E+02	3.7875214E-12	1.4921785E-06	1.6801633E-06	0.0000000E+00	
-3.6110740E+02	3.4206001E-12	1.4900216E-06	1.6777400E-06	0.0000000E+00	
-3.6100759E+02	3.2566819E-12	1.4889492E-06	1.6765348E-06	0.0000000E+00	
-3.6090403E+02	3.1018071E-12	1.4878596E-06	1.6753101E-06	0.0000000E+00	
-3.6079842E+02	2.9604993E-12	1.4867785E-06	1.6740948E-06	0.0000000E+00	
-3.6069215E+02	2.8335893E-12	1.4857300E-06	1.6729159E-06	0.0000000E+00	
-3.6057658E+02	2.7114856E-12	1.4846241E-06	1.6716724E-06	0.0000000E+00	
-3.6045800E+02	2.6003513E-12	1.4835256E-06	1.6704370E-06	0.0000000E+00	
-3.6033737E+02	2.5006020E-12	1.4824502E-06	1.6692274E-06	0.0000000E+00	
-3.6021060E+02	2.4097797E-12	1.4813646E-06	1.6680062E-06	0.0000000E+00	
-3.6009007E+02	2.3339902E-12	1.4803538E-06	1.6668690E-06	0.0000000E+00	
-3.5996774E+02	2.2663465E-12	1.4793968E-06	1.6657924E-06	0.0000000E+00	
-3.5983277E+02	2.2032721E-12	1.4783984E-06	1.6646690E-06	0.0000000E+00	
-3.5968919E+02	2.1471827E-12	1.4774040E-06	1.6635500E-06	0.0000000E+00	
-3.5954066E+02	2.1007401E-12	1.4764510E-06	1.6624775E-06	0.0000000E+00	
-3.5938605E+02	2.0624428E-12	1.4755430E-06	1.6614555E-06	0.0000000E+00	
-3.5922318E+02	2.0337684E-12	1.4746838E-06	1.6604884E-06	0.0000000E+00	
-3.5905719E+02	2.0151635E-12	1.4739127E-06	1.6596204E-06	0.0000000E+00	
-3.5889100E+02	2.0073935E-12	1.4732493E-06	1.6588735E-06	0.0000000E+00	
-3.5872457E+02	2.0099030E-12	1.4726981E-06	1.6582528E-06	0.0000000E+00	
-3.5855787E+02	2.0232057E-12	1.4722624E-06	1.6577620E-06	0.0000000E+00	
-3.5839086E+02	2.0501559E-12	1.4719523E-06	1.6574124E-06	0.0000000E+00	
-3.5822349E+02	2.1014243E-12	1.4717715E-06	1.6572080E-06	0.0000000E+00	
-3.5805564E+02	2.2035444E-12	1.4717242E-06	1.6571531E-06	0.0000000E+00	
-3.5788717E+02	2.4182712E-12	1.4718161E-06	1.6572530E-06	0.0000000E+00	
-3.5771783E+02	2.8700584E-12	1.4720480E-06	1.6575060E-06	0.0000000E+00	
-3.5754733E+02	3.7646097E-12	1.4724317E-06	1.6579216E-06	0.0000000E+00	
-3.5737599E+02	5.3967736E-12	1.4729751E-06	1.6585029E-06	0.0000000E+00	
-3.5720463E+02	8.1384109E-12	1.4736812E-06	1.6592459E-06	0.0000000E+00	
-3.5703329E+02	1.2432735E-11	1.4745506E-06	1.6601429E-06	0.0000000E+00	
-3.5686218E+02	1.8750365E-11	1.4755789E-06	1.6611798E-06	0.0000000E+00	
-3.5669135E+02	2.7596602E-11	1.4767718E-06	1.6623531E-06	0.0000000E+00	
-3.5652085E+02	3.9498666E-11	1.4781219E-06	1.6636440E-06	0.0000000E+00	
-3.5636380E+02	5.3462163E-11	1.4795053E-06	1.6649324E-06	0.0000000E+00	
-3.5621858E+02	6.9295361E-11	1.4808910E-06	1.6661867E-06	0.0000000E+00	
-3.5608212E+02	8.7071579E-11	1.4825165E-06	1.6676728E-06	0.0000000E+00	
-3.5597013E+02	1.0232875E-10	1.4831684E-06	1.6681114E-06	0.0000000E+00	
-3.5587643E+02	1.1698202E-10	1.4837403E-06	1.6684711E-06	0.0000000E+00	
-3.5574087E+02	1.4050693E-10	1.4845926E-06	1.6689740E-06	0.0000000E+00	
-3.5567006E+02	1.5417288E-10	1.4850641E-06	1.6692390E-06	0.0000000E+00	
-3.5559892E+02	1.6889710E-10	1.4855566E-06	1.6695071E-06	0.0000000E+00	
-3.5545572E+02	2.0207336E-10	1.4866170E-06	1.6700544E-06	0.0000000E+00	
-3.5538317E+02	2.2089265E-10	1.4871942E-06	1.6703369E-06	0.0000000E+00	
-3.5523038E+02	2.6749956E-10	1.4885562E-06	1.6709581E-06	0.0000000E+00	
-3.5514940E+02	2.9449599E-10	1.4893177E-06	1.6712873E-06	0.0000000E+00	
-3.5507728E+02	3.2035759E-10	1.4900305E-06	1.6715835E-06	0.0000000E+00	
-3.5499555E+02	3.5217389E-10	1.4908861E-06	1.6719233E-06	0.0000000E+00	
-3.5481785E+02	4.3069949E-10	1.4929125E-06	1.6726643E-06	0.0000000E+00	
-3.5474495E+02	4.6673314E-10	1.4938167E-06	1.6729748E-06	0.0000000E+00	
-3.5467178E+02	5.0542205E-10	1.4947700E-06	1.6732880E-06	0.0000000E+00	
-3.5459781E+02	5.4736535E-10	1.4957848E-06	1.6736059E-06	0.0000000E+00	
-3.5444964E+02	6.4133010E-10	1.4979988E-06	1.6742493E-06	0.0000000E+00	
-3.5436700E+02	6.9935863E-10	1.4993300E-06	1.6746049E-06	0.0000000E+00	
-3.5429266E+02	7.5508369E-10	1.5005899E-06	1.6749252E-06	0.0000000E+00	
-3.5414377E+02	8.7712328E-10	1.5032920E-06	1.6755602E-06	0.0000000E+00	
-3.5406868E+02	9.4426970E-10	1.5047472E-06	1.6758731E-06	0.0000000E+00	
-3.5399396E+02	1.0149742E-09	1.5062617E-06	1.6761820E-06	0.0000000E+00	
-3.5384335E+02	1.1682294E-09	1.5094850E-06	1.6767829E-06	0.0000000E+00	
-3.5375990E+02	1.2635719E-09	1.5114545E-06	1.6771151E-06	0.0000000E+00	
-3.5367611E+02	1.3611787E-09	1.5134496E-06	1.6774311E-06	0.0000000E+00	
-3.5350743E+02	1.5736061E-09	1.5177294E-06	1.6780463E-06	0.0000000E+00	
-3.5343166E+02	1.6757950E-09	1.5197637E-06	1.6783139E-06	0.0000000E+00	
-3.5335623E+02	1.7817043E-09	1.5218557E-06	1.6785724E-06	0.0000000E+00	
-3.5328060E+02	1.8922746E-09	1.5240244E-06	1.6788245E-06	0.0000000E+00	
-3.5318605E+02	2.0376238E-09	1.5268523E-06	1.6791292E-06	0.0000000E+00	
-3.5307639E+02	2.2160162E-09	1.5302920E-06	1.6794674E-06	0.0000000E+00	
-3.5296617E+02	2.4046969E-09	1.5339032E-06	1.6797935E-06	0.0000000E+00	
-3.5285587E+02	2.6026458E-09	1.5376644E-06	1.6801037E-06	0.0000000E+00	
-3.5276464E+02	2.7728910E-09	1.5408833E-06	1.6803521E-06	0.0000000E+00	
-3.5268840E+02	2.9196057E-09	1.5436462E-06	1.6805534E-06	0.0000000E+00	
-3.5253485E+02	3.2288000E-09	1.5494366E-06	1.6809399E-06	0.0000000E+00	
-3.5245752E+02	3.3918287E-09	1.5524730E-06	1.6811243E-06	0.0000000E+00	
-3.5238061E+02	3.5589354E-09	1.5555753E-06	1.6813017E-06	0.0000000E+00	
-3.5221088E+02	3.9464154E-09	1.5627331E-06	1.6816714E-06	0.0000000E+00	
-3.5213400E+02	4.1300708E-09	1.5661116E-06	1.6818304E-06	0.0000000E+00	
-3.5204167E+02	4.3610530E-09	1.5703514E-06	1.6820197E-06	0.0000000E+00	
-3.5196404E+02	4.5581022E-09	1.5739546E-06	1.6821654E-06	0.0000000E+00	
-3.5188681E+02	4.7587272E-09	1.5776119E-06	1.6823008E-06	0.0000000E+00	
-3.5171269E+02	5.2303987E-09	1.5861787E-06	1.6825832E-06	0.0000000E+00	
-3.5163473E+02	5.4506350E-09	1.5901649E-06	1.6826993E-06	0.0000000E+00	
-3.5155717E+02	5.6736866E-09	1.5941961E-06	1.6828103E-06	0.0000000E+00	
-3.5147947E+02	5.9026123E-09	1.5983247E-06	1.6829145E-06	0.0000000E+00	
-3.5132313E+02	6.3797697E-09	1.6069102E-06	1.6831093E-06	0.0000000E+00	
-3.5122570E+02	6.6974373E-09	1.6126144E-06	1.6832262E-06	0.0000000E+00	
-3.5114784E+02	6.9501014E-09	1.6171393E-06	1.6833055E-06	0.0000000E+00	
-3.5106986E+02	7.2076357E-09	1.6217494E-06	1.6833846E-06	0.0000000E+00	
-3.5099174E+02	7.4709021E-09	1.6264521E-06	1.6834541E-06	0.0000000E+00	
-3.5083513E+02	8.0125997E-09	1.6361131E-06	1.6835809E-06	0.0000000E+00	
-3.5073717E+02	8.3625610E-09	1.6423436E-06	1.6836509E-06	0.0000000E+00	
-3.5062784E+02	8.7647546E-09	1.6494929E-06	1.6837192E-06	0.0000000E+00	
-3.5054893E+02	9.0598125E-09	1.6547370E-06	1.6837688E-06	0.0000000E+00	
-3.5046988E+02	9.3600156E-09	1.6600675E-06	1.6838141E-06	0.0000000E+00	
-3.5039129E+02	9.6659156E-09	1.6654970E-06	1.6838583E-06	0.0000000E+00	
-3.5023378E+02	1.0291680E-08	1.6765907E-06	1.6839344E-06	0.0000000E+00	
-3.5015430E+02	1.0615823E-08	1.6823321E-06	1.6839685E-06	0.0000000E+00	
-3.5006623E+02	1.0981430E-08	1.6888043E-06	1.6840033E-06	0.0000000E+00	
-3.4997798E+02	1.1354867E-08	1.6954097E-06	1.6840330E-06	0.0000000E+00	
-3.4989861E+02	1.1694477E-08	1.7014172E-06	1.6840609E-06	0.0000000E+00	
-3.4974011E+02	1.2389087E-08	1.7136964E-06	1.6841101E-06	0.0000000E+00	
-3.4966101E+02	1.2743026E-08	1.7199514E-06	1.6841333E-06	0.0000000E+00	
-3.4958182E+02	1.3107335E-08	1.7263891E-06	1.6841570E-06	0.0000000E+00	
-3.4942316E+02	1.3845705E-08	1.7394263E-06	1.6841938E-06	0.0000000E+00	
-3.4934314E+02	1.4225943E-08	1.7461388E-06	1.6842116E-06	0.0000000E+00	
-3.4926365E+02	1.4608838E-08	1.7528945E-06	1.6842257E-06	0.0000000E+00	
-3.4917516E+02	1.5041371E-08	1.7605253E-06	1.6842411E-06	0.0000000E+00	
-3.4909591E+02	1.5434402E-08	1.7674577E-06	1.6842534E-06	0.0000000E+00	
-3.4893658E+02	1.6238289E-08	1.7816356E-06	1.6842782E-06	0.0000000E+00	
-3.4885709E+02	1.6645988E-08	1.7888239E-06	1.6842887E-06	0.0000000E+00	
-3.4877751E+02	1.7064277E-08	1.7962003E-06	1.6843009E-06	0.0000000E+00	
-3.4868854E+02	1.7532857E-08	1.8044611E-06	1.6843124E-06	0.0000000E+00	
-3.4851928E+02	1.8441652E-08	1.8204787E-06	1.6843304E-06	0.0000000E+00	
-3.4843917E+02	1.8879275E-08	1.8281921E-06	1.6843396E-06	0.0000000E+00	
-3.4835897E+02	1.9322799E-08	1.8360074E-06	1.6843466E-06	0.0000000E+00	
-3.4827868E+02	1.9771987E-08	1.8439223E-06	1.6843536E-06	0.0000000E+00	
-3.4819891E+02	2.0223377E-08	1.8518756E-06	1.6843603E-06	0.0000000E+00	
-3.4803860E+02	2.1145785E-08	1.8681274E-06	1.6843735E-06	0.0000000E+00	
-3.4795865E+02	2.1466869E-08	1.8737496E-06	1.6843396E-06	0.0000000E+00	
-3.4787863E+02	2.1937954E-08	1.8820501E-06	1.6843472E-06	0.0000000E+00	
-3.4779715E+02	2.2423273E-08	1.8905998E-06	1.6843532E-06	0.0000000E+00	
-3.4765349E+02	2.3291563E-08	1.9058950E-06	1.6843627E-06	0.0000000E+00	
-3.4757369E+02	2.3781592E-08	1.9145266E-06	1.6843678E-06	0.0000000E+00	
-3.4749368E+02	2.4279036E-08	1.9232879E-06	1.6843717E-06	0.0000000E+00	
-3.4733348E+02	2.5291869E-08	1.9411274E-06	1.6843811E-06	0.0000000E+00	
-3.4725329E+02	2.5807458E-08	1.9502090E-06	1.6843863E-06	0.0000000E+00	
-3.4717305E+02	2.6337222E-08	1.9595465E-06	1.6843990E-06	0.0000000E+00	
-3.4709274E+02	2.6865423E-08	1.9688487E-06	1.6844026E-06	0.0000000E+00	
-3.4693198E+02	2.7938723E-08	1.9877496E-06	1.6844088E-06	0.0000000E+00	
-3.4685095E+02	2.8487635E-08	1.9974164E-06	1.6844125E-06	0.0000000E+00	
-3.4677302E+02	2.9021206E-08	2.0068119E-06	1.6844148E-06	0.0000000E+00	
-3.4669574E+02	2.9555181E-08	2.0162156E-06	1.6844184E-06	0.0000000E+00	
