Case_15:
Converge_CFD
Output file : species_mass_region0.out
Phi : 0.5
SOC : -10

Crank(deg)	Mass_H2(kg)	Mass_O2(kg)	Mass_H2O(kg)	Mass_OH(kg)	
-3.7521470E+02	0.0000000E+00	1.8330692E-06	2.0640524E-06	0.0000000E+00	
-3.7510940E+02	0.0000000E+00	1.8294497E-06	2.0599768E-06	0.0000000E+00	
-3.7500305E+02	0.0000000E+00	1.8257820E-06	2.0558469E-06	0.0000000E+00	
-3.7490294E+02	0.0000000E+00	1.8223274E-06	2.0519570E-06	0.0000000E+00	
-3.7479791E+02	0.0000000E+00	1.8186694E-06	2.0478381E-06	0.0000000E+00	
-3.7469611E+02	0.0000000E+00	1.8151283E-06	2.0438508E-06	0.0000000E+00	
-3.7459625E+02	0.0000000E+00	1.8116177E-06	2.0398978E-06	0.0000000E+00	
-3.7439832E+02	0.0000000E+00	1.8046104E-06	2.0320075E-06	0.0000000E+00	
-3.7421363E+02	0.0000000E+00	1.7978078E-06	2.0243478E-06	0.0000000E+00	
-3.7411593E+02	0.0000000E+00	1.7942108E-06	2.0202975E-06	0.0000000E+00	
-3.7402321E+02	0.0000000E+00	1.7907776E-06	2.0164317E-06	0.0000000E+00	
-3.7392990E+02	0.0000000E+00	1.7872703E-06	2.0124825E-06	0.0000000E+00	
-3.7384307E+02	0.0000000E+00	1.7839883E-06	2.0087869E-06	0.0000000E+00	
-3.7375276E+02	0.0000000E+00	1.7805327E-06	2.0048958E-06	0.0000000E+00	
-3.7366729E+02	0.0000000E+00	1.7772358E-06	2.0011835E-06	0.0000000E+00	
-3.7358366E+02	0.0000000E+00	1.7739881E-06	1.9975265E-06	0.0000000E+00	
-3.7342415E+02	0.0000000E+00	1.7677223E-06	1.9904712E-06	0.0000000E+00	
-3.7334886E+02	0.0000000E+00	1.7646185E-06	1.9869763E-06	0.0000000E+00	
-3.7327529E+02	0.0000000E+00	1.7616838E-06	1.9836717E-06	0.0000000E+00	
-3.7313141E+02	0.0000000E+00	1.7559175E-06	1.9771789E-06	0.0000000E+00	
-3.7306153E+02	0.0000000E+00	1.7531044E-06	1.9740113E-06	0.0000000E+00	
-3.7298545E+02	0.0000000E+00	1.7500374E-06	1.9705579E-06	0.0000000E+00	
-3.7283866E+02	0.0000000E+00	1.7440753E-06	1.9638445E-06	0.0000000E+00	
-3.7276654E+02	0.0000000E+00	1.7411390E-06	1.9605382E-06	0.0000000E+00	
-3.7269457E+02	0.0000000E+00	1.7382064E-06	1.9572360E-06	0.0000000E+00	
-3.7255518E+02	0.0000000E+00	1.7323965E-06	1.9506940E-06	0.0000000E+00	
-3.7248619E+02	0.0000000E+00	1.7296004E-06	1.9475456E-06	0.0000000E+00	
-3.7235046E+02	0.0000000E+00	1.7241058E-06	1.9413586E-06	0.0000000E+00	
-3.7228389E+02	0.0000000E+00	1.7214232E-06	1.9383380E-06	0.0000000E+00	
-3.7214535E+02	0.0000000E+00	1.7158727E-06	1.9320881E-06	0.0000000E+00	
-3.7207154E+02	0.0000000E+00	1.7129291E-06	1.9287735E-06	0.0000000E+00	
-3.7199870E+02	0.0000000E+00	1.7100483E-06	1.9255298E-06	0.0000000E+00	
-3.7185625E+02	0.0000000E+00	1.7044285E-06	1.9192018E-06	0.0000000E+00	
-3.7178592E+02	0.0000000E+00	1.7016967E-06	1.9161257E-06	0.0000000E+00	
-3.7164201E+02	0.0000000E+00	1.6961526E-06	1.9098830E-06	0.0000000E+00	
-3.7157065E+02	0.0000000E+00	1.6934357E-06	1.9068238E-06	0.0000000E+00	
-3.7149816E+02	0.0000000E+00	1.6907003E-06	1.9037437E-06	0.0000000E+00	
-3.7135529E+02	0.0000000E+00	1.6853776E-06	1.8977503E-06	0.0000000E+00	
-3.7128546E+02	0.0000000E+00	1.6828221E-06	1.8948728E-06	0.0000000E+00	
-3.7114050E+02	0.0000000E+00	1.6774688E-06	1.8888450E-06	0.0000000E+00	
-3.7106463E+02	0.0000000E+00	1.6747812E-06	1.8858187E-06	0.0000000E+00	
-3.7098971E+02	0.0000000E+00	1.6721682E-06	1.8828764E-06	0.0000000E+00	
-3.7083858E+02	0.0000000E+00	1.6669955E-06	1.8770519E-06	0.0000000E+00	
-3.7076243E+02	0.0000000E+00	1.6644409E-06	1.8741754E-06	0.0000000E+00	
-3.7068485E+02	0.0000000E+00	1.6618724E-06	1.8712832E-06	0.0000000E+00	
-3.7053679E+02	0.0000000E+00	1.6570804E-06	1.8658875E-06	0.0000000E+00	
-3.7046613E+02	0.0000000E+00	1.6547771E-06	1.8632939E-06	0.0000000E+00	
-3.7039512E+02	0.0000000E+00	1.6525645E-06	1.8608025E-06	0.0000000E+00	
-3.7025075E+02	0.0000000E+00	1.6481517E-06	1.8558336E-06	0.0000000E+00	
-3.7017772E+02	0.0000000E+00	1.6459694E-06	1.8533763E-06	0.0000000E+00	
-3.7003158E+02	0.0000000E+00	1.6417099E-06	1.8485801E-06	0.0000000E+00	
-3.6995196E+02	0.0000000E+00	1.6394407E-06	1.8460250E-06	0.0000000E+00	
-3.6987170E+02	0.0000000E+00	1.6371959E-06	1.8434973E-06	0.0000000E+00	
-3.6979126E+02	0.0000000E+00	1.6349879E-06	1.8410111E-06	0.0000000E+00	
-3.6962833E+02	0.0000000E+00	1.6306007E-06	1.8360711E-06	0.0000000E+00	
-3.6954854E+02	0.0000000E+00	1.6285197E-06	1.8337278E-06	0.0000000E+00	
-3.6946815E+02	0.0000000E+00	1.6264573E-06	1.8314056E-06	0.0000000E+00	
-3.6938636E+02	0.0000000E+00	1.6243922E-06	1.8290802E-06	0.0000000E+00	
-3.6921990E+02	0.0000000E+00	1.6203034E-06	1.8244762E-06	0.0000000E+00	
-3.6913606E+02	0.0000000E+00	1.6183036E-06	1.8222244E-06	0.0000000E+00	
-3.6905093E+02	0.0000000E+00	1.6163061E-06	1.8199752E-06	0.0000000E+00	
-3.6896668E+02	0.0000000E+00	1.6143644E-06	1.8177888E-06	0.0000000E+00	
-3.6887889E+02	0.0000000E+00	1.6134595E-06	1.8167698E-06	0.0000000E+00	
-3.6878750E+02	0.0000000E+00	1.6114233E-06	1.8144771E-06	0.0000000E+00	
-3.6869632E+02	0.0000000E+00	1.6094249E-06	1.8122269E-06	0.0000000E+00	
-3.6851287E+02	0.0000000E+00	1.6055190E-06	1.8078288E-06	0.0000000E+00	
-3.6842170E+02	0.0000000E+00	1.6036277E-06	1.8056991E-06	0.0000000E+00	
-3.6832895E+02	0.0000000E+00	1.6017316E-06	1.8035642E-06	0.0000000E+00	
-3.6823599E+02	0.0000000E+00	1.5998786E-06	1.8014777E-06	0.0000000E+00	
-3.6813710E+02	0.0000000E+00	1.5979189E-06	1.7992710E-06	0.0000000E+00	
-3.6804563E+02	0.0000000E+00	1.5961424E-06	1.7972707E-06	0.0000000E+00	
-3.6794967E+02	0.0000000E+00	1.5942611E-06	1.7951523E-06	0.0000000E+00	
-3.6785433E+02	0.0000000E+00	1.5924517E-06	1.7931149E-06	0.0000000E+00	
-3.6776039E+02	0.0000000E+00	1.5906900E-06	1.7911312E-06	0.0000000E+00	
-3.6766664E+02	0.0000000E+00	1.5889610E-06	1.7891843E-06	0.0000000E+00	
-3.6756882E+02	0.0000000E+00	1.5871717E-06	1.7871696E-06	0.0000000E+00	
-3.6747260E+02	0.0000000E+00	1.5854330E-06	1.7852118E-06	0.0000000E+00	
-3.6737733E+02	0.0000000E+00	1.5837372E-06	1.7833023E-06	0.0000000E+00	
-3.6727867E+02	0.0000000E+00	1.5819967E-06	1.7813425E-06	0.0000000E+00	
-3.6718131E+02	0.0000000E+00	1.5802942E-06	1.7794255E-06	0.0000000E+00	
-3.6708380E+02	0.0000000E+00	1.5786131E-06	1.7775325E-06	0.0000000E+00	
-3.6698906E+02	0.0000000E+00	1.5769443E-06	1.7756535E-06	0.0000000E+00	
-3.6689596E+02	0.0000000E+00	1.5753546E-06	1.7738634E-06	0.0000000E+00	
-3.6671089E+02	0.0000000E+00	1.5722401E-06	1.7703565E-06	0.0000000E+00	
-3.6661932E+02	0.0000000E+00	1.5707178E-06	1.7686424E-06	0.0000000E+00	
-3.6652832E+02	0.0000000E+00	1.5692084E-06	1.7669427E-06	0.0000000E+00	
-3.6643854E+02	0.0000000E+00	1.5677333E-06	1.7652818E-06	0.0000000E+00	
-3.6635008E+02	0.0000000E+00	1.5662937E-06	1.7636608E-06	0.0000000E+00	
-3.6626289E+02	0.0000000E+00	1.5648871E-06	1.7620769E-06	0.0000000E+00	
-3.6617593E+02	0.0000000E+00	1.5634841E-06	1.7604971E-06	0.0000000E+00	
-3.6608908E+02	0.0000000E+00	1.5620292E-06	1.7588589E-06	0.0000000E+00	
-3.6593348E+02	0.0000000E+00	1.5595628E-06	1.7560817E-06	0.0000000E+00	
-3.6586115E+02	0.0000000E+00	1.5584368E-06	1.7548138E-06	0.0000000E+00	
-3.6577664E+02	0.0000000E+00	1.5571173E-06	1.7533281E-06	0.0000000E+00	
-3.6569347E+02	0.0000000E+00	1.5558295E-06	1.7518780E-06	0.0000000E+00	
-3.6552727E+02	0.0000000E+00	1.5532776E-06	1.7490045E-06	0.0000000E+00	
-3.6545107E+02	0.0000000E+00	1.5521181E-06	1.7476990E-06	0.0000000E+00	
-3.6536767E+02	0.0000000E+00	1.5508615E-06	1.7462840E-06	0.0000000E+00	
-3.6524107E+02	0.0000000E+00	1.5489075E-06	1.7440838E-06	0.0000000E+00	
-3.6515886E+02	0.0000000E+00	1.5476892E-06	1.7427119E-06	0.0000000E+00	
-3.6507802E+02	0.0000000E+00	1.5465106E-06	1.7413849E-06	0.0000000E+00	
-3.6499814E+02	0.0000000E+00	1.5453453E-06	1.7400726E-06	0.0000000E+00	
-3.6484075E+02	0.0000000E+00	1.5430714E-06	1.7375123E-06	0.0000000E+00	
-3.6476298E+02	0.0000000E+00	1.5419615E-06	1.7362624E-06	0.0000000E+00	
-3.6468570E+02	0.0000000E+00	1.5408696E-06	1.7350330E-06	0.0000000E+00	
-3.6453238E+02	0.0000000E+00	1.5387022E-06	1.7325924E-06	0.0000000E+00	
-3.6445639E+02	0.0000000E+00	1.5376577E-06	1.7314164E-06	0.0000000E+00	
-3.6438088E+02	0.0000000E+00	1.5366246E-06	1.7302531E-06	0.0000000E+00	
-3.6423064E+02	0.0000000E+00	1.5346007E-06	1.7279742E-06	0.0000000E+00	
-3.6415604E+02	0.0000000E+00	1.5336114E-06	1.7268603E-06	0.0000000E+00	
-3.6408182E+02	0.0000000E+00	1.5326341E-06	1.7257598E-06	0.0000000E+00	
-3.6393412E+02	0.0000000E+00	1.5307239E-06	1.7236089E-06	0.0000000E+00	
-3.6386044E+02	0.0000000E+00	1.5297886E-06	1.7225557E-06	0.0000000E+00	
-3.6378687E+02	0.0000000E+00	1.5288513E-06	1.7215003E-06	0.0000000E+00	
-3.6369689E+02	5.0385689E-13	1.5241956E-06	1.7162518E-06	0.0000000E+00	
-3.6356767E+02	3.4457350E-12	1.5225392E-06	1.7143548E-06	0.0000000E+00	
-3.6346915E+02	5.4674054E-12	1.5212313E-06	1.7128584E-06	0.0000000E+00	
-3.6332778E+02	7.4773395E-12	1.5192763E-06	1.7106339E-06	0.0000000E+00	
-3.6325426E+02	8.2466150E-12	1.5182374E-06	1.7094547E-06	0.0000000E+00	
-3.6318446E+02	8.8111687E-12	1.5172482E-06	1.7083337E-06	0.0000000E+00	
-3.6303845E+02	9.5066694E-12	1.5151704E-06	1.7059849E-06	0.0000000E+00	
-3.6296494E+02	9.6724843E-12	1.5141180E-06	1.7047971E-06	0.0000000E+00	
-3.6289124E+02	9.6832982E-12	1.5130682E-06	1.7036146E-06	0.0000000E+00	
-3.6274299E+02	9.4510968E-12	1.5109514E-06	1.7012331E-06	0.0000000E+00	
-3.6266778E+02	9.2142459E-12	1.5098941E-06	1.7000454E-06	0.0000000E+00	
-3.6259114E+02	8.9531359E-12	1.5088260E-06	1.6988457E-06	0.0000000E+00	
-3.6244437E+02	8.3410001E-12	1.5067900E-06	1.6965607E-06	0.0000000E+00	
-3.6237025E+02	7.9918731E-12	1.5057693E-06	1.6954159E-06	0.0000000E+00	
-3.6229132E+02	7.6267172E-12	1.5046975E-06	1.6942138E-06	0.0000000E+00	
-3.6213694E+02	6.9077821E-12	1.5026288E-06	1.6918939E-06	0.0000000E+00	
-3.6207663E+02	6.6357297E-12	1.5017561E-06	1.6909149E-06	0.0000000E+00	
-3.6193453E+02	6.0385193E-12	1.4999020E-06	1.6888350E-06	0.0000000E+00	
-3.6185917E+02	5.7383269E-12	1.4989301E-06	1.6877448E-06	0.0000000E+00	
-3.6178274E+02	5.4554226E-12	1.4979565E-06	1.6866523E-06	0.0000000E+00	
-3.6162608E+02	4.9239198E-12	1.4960009E-06	1.6844574E-06	0.0000000E+00	
-3.6154574E+02	4.6767867E-12	1.4950268E-06	1.6833639E-06	0.0000000E+00	
-3.6145613E+02	4.4288686E-12	1.4939566E-06	1.6821622E-06	0.0000000E+00	
-3.6135999E+02	4.1831148E-12	1.4928315E-06	1.6808986E-06	0.0000000E+00	
-3.6126283E+02	3.9590730E-12	1.4916859E-06	1.6796116E-06	0.0000000E+00	
-3.6117555E+02	3.7744196E-12	1.4907174E-06	1.6785234E-06	0.0000000E+00	
-3.6107256E+02	3.5780611E-12	1.4895899E-06	1.6772564E-06	0.0000000E+00	
-3.6096724E+02	3.3982436E-12	1.4884581E-06	1.6759843E-06	0.0000000E+00	
-3.6085909E+02	3.2334120E-12	1.4873271E-06	1.6747129E-06	0.0000000E+00	
-3.6074802E+02	3.0812462E-12	1.4861989E-06	1.6734445E-06	0.0000000E+00	
-3.6065302E+02	2.9645512E-12	1.4852665E-06	1.6723960E-06	0.0000000E+00	
-3.6056528E+02	2.8664679E-12	1.4844233E-06	1.6714478E-06	0.0000000E+00	
-3.6047313E+02	2.7716917E-12	1.4835614E-06	1.6704785E-06	0.0000000E+00	
-3.6035796E+02	2.6684348E-12	1.4825197E-06	1.6693068E-06	0.0000000E+00	
-3.6023232E+02	2.5680225E-12	1.4814002E-06	1.6680473E-06	0.0000000E+00	
-3.6011023E+02	2.4838669E-12	1.4803857E-06	1.6669060E-06	0.0000000E+00	
-3.5997988E+02	2.4061159E-12	1.4793551E-06	1.6657465E-06	0.0000000E+00	
-3.5984375E+02	2.3370543E-12	1.4783385E-06	1.6646026E-06	0.0000000E+00	
-3.5970349E+02	2.2771764E-12	1.4773567E-06	1.6634978E-06	0.0000000E+00	
-3.5955847E+02	2.2271712E-12	1.4764138E-06	1.6624367E-06	0.0000000E+00	
-3.5940721E+02	2.1852737E-12	1.4755111E-06	1.6614207E-06	0.0000000E+00	
-3.5924747E+02	2.1532232E-12	1.4746515E-06	1.6604531E-06	0.0000000E+00	
-3.5908150E+02	2.1310673E-12	1.4738628E-06	1.6595652E-06	0.0000000E+00	
-3.5891534E+02	2.1206444E-12	1.4731820E-06	1.6587987E-06	0.0000000E+00	
-3.5874893E+02	2.1208162E-12	1.4726132E-06	1.6581582E-06	0.0000000E+00	
-3.5858227E+02	2.1322453E-12	1.4721611E-06	1.6576490E-06	0.0000000E+00	
-3.5841529E+02	2.1570035E-12	1.4718314E-06	1.6572774E-06	0.0000000E+00	
-3.5824796E+02	2.2043752E-12	1.4716320E-06	1.6570523E-06	0.0000000E+00	
-3.5808015E+02	2.2994339E-12	1.4715664E-06	1.6569772E-06	0.0000000E+00	
-3.5791174E+02	2.5009628E-12	1.4716374E-06	1.6570540E-06	0.0000000E+00	
-3.5774246E+02	2.9302317E-12	1.4718546E-06	1.6572917E-06	0.0000000E+00	
-3.5757202E+02	3.8005179E-12	1.4722201E-06	1.6576889E-06	0.0000000E+00	
-3.5740069E+02	5.4162261E-12	1.4727454E-06	1.6582531E-06	0.0000000E+00	
-3.5722931E+02	8.1689862E-12	1.4734331E-06	1.6589805E-06	0.0000000E+00	
-3.5705800E+02	1.2504035E-11	1.4742543E-06	1.6598308E-06	0.0000000E+00	
-3.5688688E+02	1.8996713E-11	1.4752792E-06	1.6608729E-06	0.0000000E+00	
-3.5671602E+02	2.8159402E-11	1.4764482E-06	1.6620307E-06	0.0000000E+00	
-3.5654548E+02	4.0582891E-11	1.4777757E-06	1.6633102E-06	0.0000000E+00	
-3.5638803E+02	5.5292558E-11	1.4791396E-06	1.6645905E-06	0.0000000E+00	
-3.5624249E+02	7.2057584E-11	1.4805091E-06	1.6658409E-06	0.0000000E+00	
-3.5610569E+02	9.0980688E-11	1.4821292E-06	1.6673354E-06	0.0000000E+00	
-3.5609201E+02	9.2883115E-11	1.4822075E-06	1.6673904E-06	0.0000000E+00	
-3.5599343E+02	1.0724310E-10	1.4827740E-06	1.6677780E-06	0.0000000E+00	
-3.5589950E+02	1.2312525E-10	1.4833471E-06	1.6681461E-06	0.0000000E+00	
-3.5576385E+02	1.4849506E-10	1.4841950E-06	1.6686572E-06	0.0000000E+00	
-3.5567917E+02	1.6640360E-10	1.4847592E-06	1.6689790E-06	0.0000000E+00	
-3.5553624E+02	2.0007472E-10	1.4857708E-06	1.6695277E-06	0.0000000E+00	
-3.5546476E+02	2.1890966E-10	1.4863121E-06	1.6698065E-06	0.0000000E+00	
-3.5537542E+02	2.4636300E-10	1.4870666E-06	1.6701724E-06	0.0000000E+00	
-3.5526847E+02	2.8163547E-10	1.4880029E-06	1.6706059E-06	0.0000000E+00	
-3.5519599E+02	3.0732468E-10	1.4886699E-06	1.6709045E-06	0.0000000E+00	
-3.5504274E+02	3.6842632E-10	1.4901958E-06	1.6715457E-06	0.0000000E+00	
-3.5497022E+02	4.0061408E-10	1.4909730E-06	1.6718527E-06	0.0000000E+00	
-3.5489740E+02	4.3513497E-10	1.4917887E-06	1.6721618E-06	0.0000000E+00	
-3.5475044E+02	5.1263718E-10	1.4935625E-06	1.6727894E-06	0.0000000E+00	
-3.5467687E+02	5.5581394E-10	1.4945245E-06	1.6731091E-06	0.0000000E+00	
-3.5459462E+02	6.0929801E-10	1.4956935E-06	1.6734782E-06	0.0000000E+00	
-3.5442923E+02	7.2732824E-10	1.4981955E-06	1.6742043E-06	0.0000000E+00	
-3.5435486E+02	7.8603693E-10	1.4994088E-06	1.6745292E-06	0.0000000E+00	
-3.5426190E+02	8.6566740E-10	1.5010236E-06	1.6749344E-06	0.0000000E+00	
-3.5418722E+02	9.3340481E-10	1.5023789E-06	1.6752578E-06	0.0000000E+00	
-3.5403765E+02	1.0810469E-09	1.5052708E-06	1.6758907E-06	0.0000000E+00	
-3.5396227E+02	1.1616326E-09	1.5068197E-06	1.6762022E-06	0.0000000E+00	
-3.5386805E+02	1.2686905E-09	1.5088473E-06	1.6765810E-06	0.0000000E+00	
-3.5379269E+02	1.3632406E-09	1.5106349E-06	1.6769112E-06	0.0000000E+00	
-3.5362727E+02	1.5769733E-09	1.5145729E-06	1.6775406E-06	0.0000000E+00	
-3.5351824E+02	1.7315683E-09	1.5173712E-06	1.6779378E-06	0.0000000E+00	
-3.5344234E+02	1.8438312E-09	1.5193890E-06	1.6782099E-06	0.0000000E+00	
-3.5335775E+02	1.9746128E-09	1.5217192E-06	1.6785031E-06	0.0000000E+00	
-3.5325201E+02	2.1479312E-09	1.5247768E-06	1.6788566E-06	0.0000000E+00	
-3.5315508E+02	2.3145813E-09	1.5276949E-06	1.6791712E-06	0.0000000E+00	
-3.5305785E+02	2.4899481E-09	1.5307402E-06	1.6794728E-06	0.0000000E+00	
-3.5296032E+02	2.6730480E-09	1.5339007E-06	1.6797652E-06	0.0000000E+00	
-3.5286252E+02	2.8649238E-09	1.5371890E-06	1.6800442E-06	0.0000000E+00	
-3.5278626E+02	3.0191314E-09	1.5398224E-06	1.6802577E-06	0.0000000E+00	
-3.5263211E+02	3.3460293E-09	1.5453699E-06	1.6806693E-06	0.0000000E+00	
-3.5255475E+02	3.5180018E-09	1.5482724E-06	1.6808674E-06	0.0000000E+00	
-3.5247782E+02	3.6947272E-09	1.5512440E-06	1.6810579E-06	0.0000000E+00	
-3.5232237E+02	4.0683266E-09	1.5574914E-06	1.6814205E-06	0.0000000E+00	
-3.5222511E+02	4.3146433E-09	1.5615880E-06	1.6816335E-06	0.0000000E+00	
-3.5214755E+02	4.5172918E-09	1.5649491E-06	1.6817982E-06	0.0000000E+00	
-3.5205060E+02	4.7829666E-09	1.5693437E-06	1.6820004E-06	0.0000000E+00	
-3.5197284E+02	4.9991750E-09	1.5729067E-06	1.6821497E-06	0.0000000E+00	
-3.5188047E+02	5.2637381E-09	1.5772498E-06	1.6823130E-06	0.0000000E+00	
-3.5172501E+02	5.7253130E-09	1.5848029E-06	1.6825707E-06	0.0000000E+00	
-3.5164677E+02	5.9665100E-09	1.5887374E-06	1.6826916E-06	0.0000000E+00	
-3.5156897E+02	6.2119446E-09	1.5927316E-06	1.6828038E-06	0.0000000E+00	
-3.5149104E+02	6.4633204E-09	1.5968157E-06	1.6829111E-06	0.0000000E+00	
-3.5139362E+02	6.7872163E-09	1.6020680E-06	1.6830382E-06	0.0000000E+00	
-3.5122647E+02	7.3721423E-09	1.6115308E-06	1.6832430E-06	0.0000000E+00	
-3.5113315E+02	7.7051452E-09	1.6169007E-06	1.6833403E-06	0.0000000E+00	
-3.5105509E+02	7.9890938E-09	1.6214749E-06	1.6834184E-06	0.0000000E+00	
-3.5097690E+02	8.2795924E-09	1.6261458E-06	1.6834884E-06	0.0000000E+00	
-3.5089858E+02	8.5748231E-09	1.6308893E-06	1.6835558E-06	0.0000000E+00	
-3.5072211E+02	9.2625397E-09	1.6419165E-06	1.6836886E-06	0.0000000E+00	
-3.5064315E+02	9.5795205E-09	1.6469916E-06	1.6837415E-06	0.0000000E+00	
-3.5056407E+02	9.9027357E-09	1.6521629E-06	1.6837919E-06	0.0000000E+00	
-3.5048485E+02	1.0231973E-08	1.6574284E-06	1.6838412E-06	0.0000000E+00	
-3.5032607E+02	1.0913335E-08	1.6683100E-06	1.6839264E-06	0.0000000E+00	
-3.5023854E+02	1.1298442E-08	1.6744545E-06	1.6839687E-06	0.0000000E+00	
-3.5014473E+02	1.1719755E-08	1.6811727E-06	1.6840108E-06	0.0000000E+00	
-3.5006593E+02	1.2079252E-08	1.6869015E-06	1.6840429E-06	0.0000000E+00	
-3.4998646E+02	1.2447945E-08	1.6927713E-06	1.6840697E-06	0.0000000E+00	
-3.4982718E+02	1.3201654E-08	1.7047685E-06	1.6841233E-06	0.0000000E+00	
-3.4974738E+02	1.3587859E-08	1.7109139E-06	1.6841488E-06	0.0000000E+00	
-3.4964763E+02	1.4080422E-08	1.7187449E-06	1.6841740E-06	0.0000000E+00	
-3.4955994E+02	1.4524690E-08	1.7258117E-06	1.6842016E-06	0.0000000E+00	
-3.4948023E+02	1.4930267E-08	1.7322570E-06	1.6842199E-06	0.0000000E+00	
-3.4939234E+02	1.5384947E-08	1.7394808E-06	1.6842387E-06	0.0000000E+00	
-3.4929332E+02	1.5905735E-08	1.7477528E-06	1.6842584E-06	0.0000000E+00	
-3.4912534E+02	1.6807308E-08	1.7620691E-06	1.6842887E-06	0.0000000E+00	
-3.4904535E+02	1.7245248E-08	1.7690215E-06	1.6843017E-06	0.0000000E+00	
-3.4896527E+02	1.7688436E-08	1.7760563E-06	1.6843141E-06	0.0000000E+00	
-3.4888510E+02	1.8136624E-08	1.7831701E-06	1.6843265E-06	0.0000000E+00	
-3.4872452E+02	1.9057125E-08	1.7977786E-06	1.6843500E-06	0.0000000E+00	
-3.4864411E+02	1.9524127E-08	1.8051882E-06	1.6843602E-06	0.0000000E+00	
-3.4856425E+02	1.9993894E-08	1.8126405E-06	1.6843693E-06	0.0000000E+00	
-3.4848375E+02	2.0472929E-08	1.8202396E-06	1.6843785E-06	0.0000000E+00	
-3.4832318E+02	2.1445967E-08	1.8356728E-06	1.6843945E-06	0.0000000E+00	
-3.4824254E+02	2.1943327E-08	1.8435602E-06	1.6844015E-06	0.0000000E+00	
-3.4816184E+02	2.2446304E-08	1.8515377E-06	1.6844100E-06	0.0000000E+00	
-3.4807280E+02	2.3008476E-08	1.8604513E-06	1.6844163E-06	0.0000000E+00	
-3.4792121E+02	2.3819202E-08	1.8732741E-06	1.6843909E-06	0.0000000E+00	
-3.4784135E+02	2.4336472E-08	1.8814785E-06	1.6844002E-06	0.0000000E+00	
-3.4776143E+02	2.4861551E-08	1.8898028E-06	1.6844050E-06	0.0000000E+00	
-3.4768086E+02	2.5396274E-08	1.8982810E-06	1.6844112E-06	0.0000000E+00	
-3.4752127E+02	2.6475265E-08	1.9153850E-06	1.6844196E-06	0.0000000E+00	
-3.4743726E+02	2.7052950E-08	1.9245414E-06	1.6844230E-06	0.0000000E+00	
-3.4735672E+02	2.7613217E-08	1.9334208E-06	1.6844254E-06	0.0000000E+00	
-3.4727668E+02	2.8176160E-08	1.9423426E-06	1.6844277E-06	0.0000000E+00	
-3.4718415E+02	2.8834894E-08	1.9527821E-06	1.6844299E-06	0.0000000E+00	
-3.4702341E+02	3.0006731E-08	1.9713609E-06	1.6844431E-06	0.0000000E+00	
-3.4693255E+02	3.0674442E-08	1.9819434E-06	1.6844465E-06	0.0000000E+00	
-3.4684149E+02	3.1351022E-08	1.9926674E-06	1.6844511E-06	0.0000000E+00	
-3.4676537E+02	3.1922046E-08	2.0017196E-06	1.6844566E-06	0.0000000E+00	
