# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5                6                7                8                9               10               11               12               13
#           Crank               AR               N2               HE               H2                H               O2                O              H2O               OH              OHV             H2O2              HO2
#           (DEG)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)
#
   -7.0077427e+01    0.0000000e+00    4.6878197e-05    0.0000000e+00    1.6133851e-06    0.0000000e+00    1.4220660e-05    0.0000000e+00    2.1829691e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9994631e+01    0.0000000e+00    4.6882242e-05    0.0000000e+00    1.6135247e-06    0.0000000e+00    1.4221889e-05    0.0000000e+00    2.1829691e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9830212e+01    0.0000000e+00    4.6890013e-05    0.0000000e+00    1.6137929e-06    0.0000000e+00    1.4224249e-05    0.0000000e+00    2.1829691e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9747989e+01    0.0000000e+00    4.6893756e-05    0.0000000e+00    1.6139221e-06    0.0000000e+00    1.4225386e-05    0.0000000e+00    2.1829691e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9665756e+01    0.0000000e+00    4.6897397e-05    0.0000000e+00    1.6140477e-06    0.0000000e+00    1.4226493e-05    0.0000000e+00    2.1829691e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9583515e+01    0.0000000e+00    4.6900930e-05    0.0000000e+00    1.6141697e-06    0.0000000e+00    1.4227566e-05    0.0000000e+00    2.1829690e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9419007e+01    0.0000000e+00    4.6907654e-05    0.0000000e+00    1.6144017e-06    0.0000000e+00    1.4229608e-05    0.0000000e+00    2.1829690e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9336741e+01    0.0000000e+00    4.6910833e-05    0.0000000e+00    1.6145114e-06    0.0000000e+00    1.4230574e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9254466e+01    0.0000000e+00    4.6913886e-05    0.0000000e+00    1.6146168e-06    0.0000000e+00    1.4231502e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9172184e+01    0.0000000e+00    4.6916807e-05    0.0000000e+00    1.6147176e-06    0.0000000e+00    1.4232389e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.9089895e+01    0.0000000e+00    4.6919592e-05    0.0000000e+00    1.6148137e-06    0.0000000e+00    1.4233235e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8925294e+01    0.0000000e+00    4.6924739e-05    0.0000000e+00    1.6149913e-06    0.0000000e+00    1.4234799e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8842983e+01    0.0000000e+00    4.6927095e-05    0.0000000e+00    1.6150727e-06    0.0000000e+00    1.4235514e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8760073e+01    0.0000000e+00    4.6929317e-05    0.0000000e+00    1.6151493e-06    0.0000000e+00    1.4236189e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8677777e+01    0.0000000e+00    4.6931371e-05    0.0000000e+00    1.6152202e-06    0.0000000e+00    1.4236813e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8594881e+01    0.0000000e+00    4.6933284e-05    0.0000000e+00    1.6152862e-06    0.0000000e+00    1.4237394e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8491262e+01    0.0000000e+00    4.6935417e-05    0.0000000e+00    1.6153599e-06    0.0000000e+00    1.4238042e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8387582e+01    0.0000000e+00    4.6937303e-05    0.0000000e+00    1.6154249e-06    0.0000000e+00    1.4238615e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8222199e+01    0.0000000e+00    4.6939852e-05    0.0000000e+00    1.6155129e-06    0.0000000e+00    1.4239390e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8139487e+01    0.0000000e+00    4.6940880e-05    0.0000000e+00    1.6155484e-06    0.0000000e+00    1.4239702e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.8057358e+01    0.0000000e+00    4.6941737e-05    0.0000000e+00    1.6155780e-06    0.0000000e+00    1.4239962e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7975218e+01    0.0000000e+00    4.6942431e-05    0.0000000e+00    1.6156019e-06    0.0000000e+00    1.4240173e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7892476e+01    0.0000000e+00    4.6942966e-05    0.0000000e+00    1.6156204e-06    0.0000000e+00    1.4240336e-05    0.0000000e+00    2.1829689e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7728159e+01    0.0000000e+00    4.6943555e-05    0.0000000e+00    1.6156407e-06    0.0000000e+00    1.4240514e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7645986e+01    0.0000000e+00    4.6943616e-05    0.0000000e+00    1.6156428e-06    0.0000000e+00    1.4240533e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7563802e+01    0.0000000e+00    4.6943523e-05    0.0000000e+00    1.6156396e-06    0.0000000e+00    1.4240505e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7481609e+01    0.0000000e+00    4.6943278e-05    0.0000000e+00    1.6156312e-06    0.0000000e+00    1.4240430e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7399407e+01    0.0000000e+00    4.6942883e-05    0.0000000e+00    1.6156175e-06    0.0000000e+00    1.4240311e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7234978e+01    0.0000000e+00    4.6941659e-05    0.0000000e+00    1.6155753e-06    0.0000000e+00    1.4239938e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7152750e+01    0.0000000e+00    4.6940834e-05    0.0000000e+00    1.6155468e-06    0.0000000e+00    1.4239688e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.7070515e+01    0.0000000e+00    4.6939873e-05    0.0000000e+00    1.6155136e-06    0.0000000e+00    1.4239396e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6988273e+01    0.0000000e+00    4.6938778e-05    0.0000000e+00    1.6154758e-06    0.0000000e+00    1.4239063e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6823767e+01    0.0000000e+00    4.6936206e-05    0.0000000e+00    1.6153871e-06    0.0000000e+00    1.4238282e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6741504e+01    0.0000000e+00    4.6934741e-05    0.0000000e+00    1.6153365e-06    0.0000000e+00    1.4237837e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6658643e+01    0.0000000e+00    4.6933151e-05    0.0000000e+00    1.6152817e-06    0.0000000e+00    1.4237354e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6576397e+01    0.0000000e+00    4.6931464e-05    0.0000000e+00    1.6152234e-06    0.0000000e+00    1.4236842e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6493552e+01    0.0000000e+00    4.6929659e-05    0.0000000e+00    1.6151612e-06    0.0000000e+00    1.4236293e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6389995e+01    0.0000000e+00    4.6927241e-05    0.0000000e+00    1.6150777e-06    0.0000000e+00    1.4235559e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6286273e+01    0.0000000e+00    4.6924686e-05    0.0000000e+00    1.6149895e-06    0.0000000e+00    1.4234782e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6121015e+01    0.0000000e+00    4.6920407e-05    0.0000000e+00    1.6148418e-06    0.0000000e+00    1.4233482e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.6038364e+01    0.0000000e+00    4.6918154e-05    0.0000000e+00    1.6147641e-06    0.0000000e+00    1.4232798e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5956298e+01    0.0000000e+00    4.6915851e-05    0.0000000e+00    1.6146846e-06    0.0000000e+00    1.4232099e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5874221e+01    0.0000000e+00    4.6913489e-05    0.0000000e+00    1.6146031e-06    0.0000000e+00    1.4231381e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5791541e+01    0.0000000e+00    4.6911059e-05    0.0000000e+00    1.6145192e-06    0.0000000e+00    1.4230643e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5627353e+01    0.0000000e+00    4.6906117e-05    0.0000000e+00    1.6143487e-06    0.0000000e+00    1.4229142e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5545243e+01    0.0000000e+00    4.6903601e-05    0.0000000e+00    1.6142618e-06    0.0000000e+00    1.4228377e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5463124e+01    0.0000000e+00    4.6901064e-05    0.0000000e+00    1.6141743e-06    0.0000000e+00    1.4227607e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5380995e+01    0.0000000e+00    4.6898513e-05    0.0000000e+00    1.6140862e-06    0.0000000e+00    1.4226832e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5298858e+01    0.0000000e+00    4.6895955e-05    0.0000000e+00    1.6139979e-06    0.0000000e+00    1.4226054e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5134556e+01    0.0000000e+00    4.6890844e-05    0.0000000e+00    1.6138215e-06    0.0000000e+00    1.4224502e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.5052393e+01    0.0000000e+00    4.6888303e-05    0.0000000e+00    1.6137339e-06    0.0000000e+00    1.4223730e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4970222e+01    0.0000000e+00    4.6885781e-05    0.0000000e+00    1.6136468e-06    0.0000000e+00    1.4222964e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4888043e+01    0.0000000e+00    4.6883285e-05    0.0000000e+00    1.6135607e-06    0.0000000e+00    1.4222206e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4723664e+01    0.0000000e+00    4.6878393e-05    0.0000000e+00    1.6133918e-06    0.0000000e+00    1.4220719e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4641463e+01    0.0000000e+00    4.6876011e-05    0.0000000e+00    1.6133096e-06    0.0000000e+00    1.4219996e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4558664e+01    0.0000000e+00    4.6873663e-05    0.0000000e+00    1.6132286e-06    0.0000000e+00    1.4219283e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4476481e+01    0.0000000e+00    4.6871390e-05    0.0000000e+00    1.6131502e-06    0.0000000e+00    1.4218592e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4393698e+01    0.0000000e+00    4.6869164e-05    0.0000000e+00    1.6130733e-06    0.0000000e+00    1.4217916e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4290220e+01    0.0000000e+00    4.6866478e-05    0.0000000e+00    1.6129806e-06    0.0000000e+00    1.4217100e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4186444e+01    0.0000000e+00    4.6863910e-05    0.0000000e+00    1.6128920e-06    0.0000000e+00    1.4216320e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.4021327e+01    0.0000000e+00    4.6860113e-05    0.0000000e+00    1.6127610e-06    0.0000000e+00    1.4215166e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3938746e+01    0.0000000e+00    4.6858345e-05    0.0000000e+00    1.6127000e-06    0.0000000e+00    1.4214629e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3856747e+01    0.0000000e+00    4.6856680e-05    0.0000000e+00    1.6126425e-06    0.0000000e+00    1.4214123e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3774736e+01    0.0000000e+00    4.6855107e-05    0.0000000e+00    1.6125882e-06    0.0000000e+00    1.4213646e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3692123e+01    0.0000000e+00    4.6853625e-05    0.0000000e+00    1.6125370e-06    0.0000000e+00    1.4213195e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3528063e+01    0.0000000e+00    4.6851008e-05    0.0000000e+00    1.6124467e-06    0.0000000e+00    1.4212400e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3446017e+01    0.0000000e+00    4.6849872e-05    0.0000000e+00    1.6124075e-06    0.0000000e+00    1.4212055e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3363960e+01    0.0000000e+00    4.6848853e-05    0.0000000e+00    1.6123724e-06    0.0000000e+00    1.4211746e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3281894e+01    0.0000000e+00    4.6847953e-05    0.0000000e+00    1.6123413e-06    0.0000000e+00    1.4211473e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3199819e+01    0.0000000e+00    4.6847174e-05    0.0000000e+00    1.6123144e-06    0.0000000e+00    1.4211236e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.3035643e+01    0.0000000e+00    4.6845995e-05    0.0000000e+00    1.6122737e-06    0.0000000e+00    1.4210878e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2953543e+01    0.0000000e+00    4.6845600e-05    0.0000000e+00    1.6122601e-06    0.0000000e+00    1.4210758e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2871435e+01    0.0000000e+00    4.6845334e-05    0.0000000e+00    1.6122509e-06    0.0000000e+00    1.4210677e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2789321e+01    0.0000000e+00    4.6845197e-05    0.0000000e+00    1.6122462e-06    0.0000000e+00    1.4210635e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2625074e+01    0.0000000e+00    4.6845316e-05    0.0000000e+00    1.6122503e-06    0.0000000e+00    1.4210671e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2542943e+01    0.0000000e+00    4.6845577e-05    0.0000000e+00    1.6122593e-06    0.0000000e+00    1.4210751e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2460214e+01    0.0000000e+00    4.6845977e-05    0.0000000e+00    1.6122731e-06    0.0000000e+00    1.4210872e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2378105e+01    0.0000000e+00    4.6846507e-05    0.0000000e+00    1.6122914e-06    0.0000000e+00    1.4211033e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2295399e+01    0.0000000e+00    4.6847172e-05    0.0000000e+00    1.6123144e-06    0.0000000e+00    1.4211235e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2192016e+01    0.0000000e+00    4.6848204e-05    0.0000000e+00    1.6123500e-06    0.0000000e+00    1.4211549e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.2088228e+01    0.0000000e+00    4.6849450e-05    0.0000000e+00    1.6123930e-06    0.0000000e+00    1.4211927e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1923315e+01    0.0000000e+00    4.6851834e-05    0.0000000e+00    1.6124753e-06    0.0000000e+00    1.4212651e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1840839e+01    0.0000000e+00    4.6853211e-05    0.0000000e+00    1.6125228e-06    0.0000000e+00    1.4213070e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1758948e+01    0.0000000e+00    4.6854693e-05    0.0000000e+00    1.6125739e-06    0.0000000e+00    1.4213520e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1677048e+01    0.0000000e+00    4.6856289e-05    0.0000000e+00    1.6126290e-06    0.0000000e+00    1.4214005e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1594549e+01    0.0000000e+00    4.6858012e-05    0.0000000e+00    1.6126885e-06    0.0000000e+00    1.4214528e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1430727e+01    0.0000000e+00    4.6861773e-05    0.0000000e+00    1.6128183e-06    0.0000000e+00    1.4215671e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1348805e+01    0.0000000e+00    4.6863810e-05    0.0000000e+00    1.6128886e-06    0.0000000e+00    1.4216289e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1266875e+01    0.0000000e+00    4.6865943e-05    0.0000000e+00    1.6129622e-06    0.0000000e+00    1.4216937e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1184939e+01    0.0000000e+00    4.6868169e-05    0.0000000e+00    1.6130390e-06    0.0000000e+00    1.4217614e-05    0.0000000e+00    2.1829688e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.1021048e+01    0.0000000e+00    4.6872888e-05    0.0000000e+00    1.6132019e-06    0.0000000e+00    1.4219047e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0939093e+01    0.0000000e+00    4.6875373e-05    0.0000000e+00    1.6132876e-06    0.0000000e+00    1.4219802e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0857134e+01    0.0000000e+00    4.6877931e-05    0.0000000e+00    1.6133759e-06    0.0000000e+00    1.4220579e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0775170e+01    0.0000000e+00    4.6880552e-05    0.0000000e+00    1.6134664e-06    0.0000000e+00    1.4221375e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0693201e+01    0.0000000e+00    4.6883232e-05    0.0000000e+00    1.6135589e-06    0.0000000e+00    1.4222190e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0529251e+01    0.0000000e+00    4.6888756e-05    0.0000000e+00    1.6137495e-06    0.0000000e+00    1.4223868e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0447269e+01    0.0000000e+00    4.6891589e-05    0.0000000e+00    1.6138473e-06    0.0000000e+00    1.4224728e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0364694e+01    0.0000000e+00    4.6894477e-05    0.0000000e+00    1.6139469e-06    0.0000000e+00    1.4225606e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0282741e+01    0.0000000e+00    4.6897367e-05    0.0000000e+00    1.6140467e-06    0.0000000e+00    1.4226483e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -6.0097008e+01    0.0000000e+00    4.6903986e-05    0.0000000e+00    1.6142751e-06    0.0000000e+00    1.4228494e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9993252e+01    0.0000000e+00    4.6907701e-05    0.0000000e+00    1.6144033e-06    0.0000000e+00    1.4229623e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9828717e+01    0.0000000e+00    4.6913545e-05    0.0000000e+00    1.6146050e-06    0.0000000e+00    1.4231398e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9746426e+01    0.0000000e+00    4.6916439e-05    0.0000000e+00    1.6147049e-06    0.0000000e+00    1.4232277e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9664120e+01    0.0000000e+00    4.6919306e-05    0.0000000e+00    1.6148038e-06    0.0000000e+00    1.4233148e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9582399e+01    0.0000000e+00    4.6922120e-05    0.0000000e+00    1.6149010e-06    0.0000000e+00    1.4234003e-05    0.0000000e+00    2.1829687e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9409926e+01    0.0000000e+00    4.6927925e-05    0.0000000e+00    1.6151013e-06    0.0000000e+00    1.4235766e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9319123e+01    0.0000000e+00    4.6930875e-05    0.0000000e+00    1.6152031e-06    0.0000000e+00    1.4236663e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9228260e+01    0.0000000e+00    4.6933737e-05    0.0000000e+00    1.6153019e-06    0.0000000e+00    1.4237532e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9137339e+01    0.0000000e+00    4.6936504e-05    0.0000000e+00    1.6153974e-06    0.0000000e+00    1.4238373e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.9046360e+01    0.0000000e+00    4.6939170e-05    0.0000000e+00    1.6154894e-06    0.0000000e+00    1.4239183e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8955327e+01    0.0000000e+00    4.6941729e-05    0.0000000e+00    1.6155777e-06    0.0000000e+00    1.4239960e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8873113e+01    0.0000000e+00    4.6943936e-05    0.0000000e+00    1.6156539e-06    0.0000000e+00    1.4240630e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8790879e+01    0.0000000e+00    4.6946042e-05    0.0000000e+00    1.6157265e-06    0.0000000e+00    1.4241270e-05    0.0000000e+00    2.1829686e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8626356e+01    0.0000000e+00    4.6949922e-05    0.0000000e+00    1.6158605e-06    0.0000000e+00    1.4242449e-05    0.0000000e+00    2.1829685e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8544067e+01    0.0000000e+00    4.6951686e-05    0.0000000e+00    1.6159213e-06    0.0000000e+00    1.4242985e-05    0.0000000e+00    2.1829685e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -5.8461759e+01    0.0000000e+00    4.6953325e-05    0.0000000e+00    1.6159779e-06    0.0000000e+00    1.4243482e-05    0.0000000e+00    2.1829685e-08    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
